,attack type,shadow model,slice feature,slice value,train size,test size,Attacker advantage,Positive predictive value,AUC,fpr@0.1,fpr@0.001
std CLASS=3,lira,,,,,,0.0115,0.1389,0.0076,0.0091,0.0010
std CLASS=4,lira,,,,,,0.0124,0.1755,0.0090,0.0101,0.0015
std CLASS=5,lira,,,,,,0.0117,0.1376,0.0081,0.0081,0.0009
std CLASS=6,lira,,,,,,0.0103,0.1608,0.0079,0.0114,0.0011
std CLASS=7,lira,,,,,,0.0128,0.1467,0.0102,0.0094,0.0011
std CLASS=8,lira,,,,,,0.0091,0.1322,0.0078,0.0107,0.0009
std CLASS=9,lira,,,,,,0.0106,0.1676,0.0065,0.0066,0.0009
max Entire dataset,lira,,,,,,0.0298,0.7879,0.5209,0.1146,0.0022
max CLASS=0,lira,,,,,,0.0604,1.0000,0.5321,0.1304,0.0040
max CLASS=1,lira,,,,,,0.0532,1.0000,0.5266,0.1180,0.0048
max CLASS=2,lira,,,,,,0.0628,1.0000,0.5335,0.1308,0.0064
max CLASS=3,lira,,,,,,0.0624,1.0000,0.5357,0.1344,0.0044
max CLASS=4,lira,,,,,,0.0684,1.0000,0.5377,0.1332,0.0060
max CLASS=5,lira,,,,,,0.0636,1.0000,0.5355,0.1252,0.0028
max CLASS=6,lira,,,,,,0.0564,1.0000,0.5338,0.1388,0.0040
max CLASS=7,lira,,,,,,0.0612,1.0000,0.5338,0.1336,0.0052
max CLASS=8,lira,,,,,,0.0492,1.0000,0.5244,0.1284,0.0032
max CLASS=9,lira,,,,,,0.0592,1.0000,0.5308,0.1248,0.0028
