,attack type,shadow model,slice feature,slice value,train size,test size,Attacker advantage,Positive predictive value,AUC,fpr@0.1,fpr@0.001
318,lira,28,class,9,2974,2975,0.0665,1.0000,0.5452,0.1399,0.0212
319,lira,29,Entire dataset,,29997,30003,0.0509,1.0000,0.5430,0.1403,0.0175
320,lira,29,class,0,2961,2962,0.0512,1.0000,0.5340,0.1212,0.0071
321,lira,29,class,1,3371,3371,0.0457,1.0000,0.5301,0.1222,0.0113
322,lira,29,class,2,2979,2979,0.0792,1.0000,0.5602,0.1692,0.0178
323,lira,29,class,3,3065,3066,0.0545,1.0000,0.5341,0.1429,0.0153
324,lira,29,class,4,2921,2921,0.0544,1.0000,0.5329,0.1390,0.0209
325,lira,29,class,5,2710,2711,0.0763,1.0000,0.5531,0.1399,0.0218
326,lira,29,class,6,2959,2959,0.0689,1.0000,0.5433,0.1213,0.0206
327,lira,29,class,7,3132,3133,0.0551,1.0000,0.5403,0.1306,0.0131
328,lira,29,class,8,2925,2926,0.0782,1.0000,0.5564,0.1446,0.0270
329,lira,29,class,9,2974,2975,0.0613,1.0000,0.5482,0.1580,0.0165
330,lira,30,Entire dataset,,29997,30003,0.0502,1.0000,0.5439,0.1406,0.0190
331,lira,30,class,0,2961,2962,0.0281,1.0000,0.5122,0.1185,0.0122
332,lira,30,class,1,3371,3371,0.0484,1.0000,0.5285,0.1148,0.0098
333,lira,30,class,2,2979,2979,0.1034,1.0000,0.5767,0.1648,0.0305
334,lira,30,class,3,3065,3066,0.0548,1.0000,0.5411,0.1468,0.0228
335,lira,30,class,4,2921,2921,0.0613,1.0000,0.5438,0.1359,0.0140
336,lira,30,class,5,2710,2711,0.0843,1.0000,0.5644,0.1535,0.0236
337,lira,30,class,6,2959,2959,0.0551,1.0000,0.5407,0.1507,0.0220
338,lira,30,class,7,3132,3133,0.0504,1.0000,0.5331,0.1370,0.0118
339,lira,30,class,8,2925,2926,0.0762,1.0000,0.5546,0.1429,0.0246
340,lira,30,class,9,2974,2975,0.0605,1.0000,0.5453,0.1402,0.0188
341,lira,31,Entire dataset,,29997,30003,0.0551,1.0000,0.5428,0.1327,0.0167
342,lira,31,class,0,2961,2962,0.0519,1.0000,0.5327,0.1104,0.0095
343,lira,31,class,1,3371,3371,0.0418,1.0000,0.5190,0.1151,0.0128
344,lira,31,class,2,2979,2979,0.0853,1.0000,0.5616,0.1561,0.0225
345,lira,31,class,3,3065,3066,0.0466,1.0000,0.5337,0.1325,0.0147
346,lira,31,class,4,2921,2921,0.0671,1.0000,0.5467,0.1188,0.0161
347,lira,31,class,5,2710,2711,0.0811,1.0000,0.5555,0.1395,0.0221
348,lira,31,class,6,2959,2959,0.0743,1.0000,0.5435,0.1321,0.0169
349,lira,31,class,7,3132,3133,0.0686,1.0000,0.5511,0.1450,0.0089
350,lira,31,class,8,2925,2926,0.0668,1.0000,0.5509,0.1402,0.0215
351,lira,31,class,9,2974,2975,0.0621,1.0000,0.5359,0.1308,0.0185
352,lira,32,Entire dataset,,29997,30003,0.0534,1.0000,0.5447,0.1406,0.0170
353,lira,32,class,0,2961,2962,0.0475,1.0000,0.5299,0.1162,0.0105
354,lira,32,class,1,3371,3371,0.0323,1.0000,0.5183,0.1178,0.0098
355,lira,32,class,2,2979,2979,0.0973,1.0000,0.5624,0.1490,0.0128
356,lira,32,class,3,3065,3066,0.0679,1.0000,0.5487,0.1546,0.0176
357,lira,32,class,4,2921,2921,0.0592,1.0000,0.5386,0.1410,0.0151
358,lira,32,class,5,2710,2711,0.0743,1.0000,0.5535,0.1483,0.0214
359,lira,32,class,6,2959,2959,0.0608,1.0000,0.5459,0.1375,0.0233
360,lira,32,class,7,3132,3133,0.0579,1.0000,0.5413,0.1392,0.0144
361,lira,32,class,8,2925,2926,0.0826,1.0000,0.5592,0.1528,0.0243
362,lira,32,class,9,2974,2975,0.0813,1.0000,0.5546,0.1409,0.0175
mean Entire dataset,lira,,,,,,0.0531,1.0000,0.5441,0.1388,0.0184
mean CLASS=0,lira,,,,,,0.0402,1.0000,0.5235,0.1214,0.0106
mean CLASS=1,lira,,,,,,0.0400,1.0000,0.5239,0.1205,0.0099
mean CLASS=2,lira,,,,,,0.0892,1.0000,0.5666,0.1613,0.0242
mean CLASS=3,lira,,,,,,0.0662,1.0000,0.5477,0.1428,0.0176
mean CLASS=4,lira,,,,,,0.0551,1.0000,0.5372,0.1301,0.0153
mean CLASS=5,lira,,,,,,0.0803,1.0000,0.5595,0.1532,0.0255
mean CLASS=6,lira,,,,,,0.0623,1.0000,0.5429,0.1356,0.0163
mean CLASS=7,lira,,,,,,0.0547,1.0000,0.5381,0.1350,0.0151
mean CLASS=8,lira,,,,,,0.0760,1.0000,0.5546,0.1442,0.0215
mean CLASS=9,lira,,,,,,0.0707,1.0000,0.5512,0.1453,0.0213
std Entire dataset,lira,,,,,,0.0029,0.0000,0.0024,0.0024,0.0013
std CLASS=0,lira,,,,,,0.0084,0.0000,0.0074,0.0083,0.0026
std CLASS=1,lira,,,,,,0.0085,0.0000,0.0062,0.0071,0.0026
std CLASS=2,lira,,,,,,0.0103,0.0000,0.0087,0.0087,0.0061
std CLASS=3,lira,,,,,,0.0111,0.0000,0.0085,0.0073,0.0040
std CLASS=4,lira,,,,,,0.0079,0.0000,0.0055,0.0082,0.0028
std CLASS=5,lira,,,,,,0.0084,0.0000,0.0072,0.0069,0.0041
std CLASS=6,lira,,,,,,0.0082,0.0000,0.0067,0.0089,0.0037
std CLASS=7,lira,,,,,,0.0088,0.0000,0.0069,0.0087,0.0034
std CLASS=8,lira,,,,,,0.0089,0.0000,0.0048,0.0062,0.0038
std CLASS=9,lira,,,,,,0.0081,0.0000,0.0069,0.0088,0.0044
max Entire dataset,lira,,,,,,0.0588,1.0000,0.5491,0.1438,0.0215
max CLASS=0,lira,,,,,,0.0556,1.0000,0.5370,0.1415,0.0155
max CLASS=1,lira,,,,,,0.0659,1.0000,0.5377,0.1329,0.0148
max CLASS=2,lira,,,,,,0.1125,1.0000,0.5862,0.1840,0.0393
max CLASS=3,lira,,,,,,0.0916,1.0000,0.5660,0.1589,0.0294
max CLASS=4,lira,,,,,,0.0671,1.0000,0.5467,0.1428,0.0212
max CLASS=5,lira,,,,,,0.1013,1.0000,0.5756,0.1661,0.0343
max CLASS=6,lira,,,,,,0.0743,1.0000,0.5556,0.1514,0.0233
max CLASS=7,lira,,,,,,0.0734,1.0000,0.5511,0.1536,0.0211
max CLASS=8,lira,,,,,,0.0963,1.0000,0.5658,0.1528,0.0318
max CLASS=9,lira,,,,,,0.0897,1.0000,0.5660,0.1634,0.0340
