,attack type,shadow model,slice feature,slice value,train size,test size,Attacker advantage,Positive predictive value,AUC,fpr@0.1,fpr@0.001
324,lira,29,class,4,3729,3729,0.2333,1.0000,0.6838,0.2818,0.0767
325,lira,29,class,5,3441,3441,0.3243,1.0000,0.7397,0.3432,0.1008
326,lira,29,class,6,2863,2864,0.3616,1.0000,0.7764,0.4237,0.1429
327,lira,29,class,7,2797,2798,0.2765,1.0000,0.7148,0.3279,0.1083
328,lira,29,class,8,2522,2523,0.3698,1.0000,0.7771,0.4092,0.1344
329,lira,29,class,9,2329,2330,0.3205,1.0000,0.7410,0.3620,0.1280
330,lira,30,Entire dataset,,36625,36632,0.2686,1.0000,0.7139,0.3217,0.0914
331,lira,30,class,0,2474,2474,0.2526,1.0000,0.7025,0.3177,0.0631
332,lira,30,class,1,6930,6931,0.1867,1.0000,0.6497,0.2463,0.0525
333,lira,30,class,2,5292,5293,0.2193,1.0000,0.6704,0.2661,0.0633
334,lira,30,class,3,4248,4249,0.3537,1.0000,0.7676,0.3948,0.1130
335,lira,30,class,4,3729,3729,0.2110,1.0000,0.6744,0.2717,0.0695
336,lira,30,class,5,3441,3441,0.3290,1.0000,0.7516,0.3714,0.1046
337,lira,30,class,6,2863,2864,0.3400,1.0000,0.7623,0.4006,0.1285
338,lira,30,class,7,2797,2798,0.3019,1.0000,0.7280,0.3343,0.1065
339,lira,30,class,8,2522,2523,0.3666,1.0000,0.7777,0.4211,0.1344
340,lira,30,class,9,2329,2330,0.3351,1.0000,0.7464,0.3461,0.0906
341,lira,31,Entire dataset,,36625,36632,0.2776,1.0000,0.7168,0.3282,0.0985
342,lira,31,class,0,2474,2474,0.2801,1.0000,0.7113,0.3108,0.0869
343,lira,31,class,1,6930,6931,0.2070,1.0000,0.6582,0.2470,0.0554
344,lira,31,class,2,5292,5293,0.2051,1.0000,0.6590,0.2619,0.0739
345,lira,31,class,3,4248,4249,0.3657,1.0000,0.7713,0.3997,0.1163
346,lira,31,class,4,3729,3729,0.2384,1.0000,0.6888,0.2942,0.0676
347,lira,31,class,5,3441,3441,0.3362,1.0000,0.7578,0.3903,0.1008
348,lira,31,class,6,2863,2864,0.3680,1.0000,0.7740,0.4041,0.1156
349,lira,31,class,7,2797,2798,0.2737,1.0000,0.7080,0.3110,0.1080
350,lira,31,class,8,2522,2523,0.3618,1.0000,0.7777,0.4342,0.1265
351,lira,31,class,9,2329,2330,0.3291,1.0000,0.7541,0.3826,0.1507
352,lira,32,Entire dataset,,36625,36632,0.2722,1.0000,0.7139,0.3205,0.0885
353,lira,32,class,0,2474,2474,0.2603,1.0000,0.7062,0.3189,0.0772
354,lira,32,class,1,6930,6931,0.1998,1.0000,0.6566,0.2453,0.0602
355,lira,32,class,2,5292,5293,0.1985,1.0000,0.6600,0.2695,0.0618
356,lira,32,class,3,4248,4249,0.3490,1.0000,0.7669,0.4035,0.1031
357,lira,32,class,4,3729,3729,0.2301,1.0000,0.6779,0.2671,0.0770
358,lira,32,class,5,3441,3441,0.3322,1.0000,0.7494,0.3609,0.0761
359,lira,32,class,6,2863,2864,0.3732,1.0000,0.7746,0.3950,0.1366
360,lira,32,class,7,2797,2798,0.2615,1.0000,0.7032,0.2996,0.0926
361,lira,32,class,8,2522,2523,0.3796,1.0000,0.7799,0.4235,0.1308
362,lira,32,class,9,2329,2330,0.3510,1.0000,0.7565,0.3650,0.1228
mean Entire dataset,lira,,,,,,0.2730,1.0000,0.7161,0.3260,0.0933
mean CLASS=0,lira,,,,,,0.2633,1.0000,0.7040,0.3129,0.0803
mean CLASS=1,lira,,,,,,0.2026,1.0000,0.6595,0.2528,0.0549
mean CLASS=2,lira,,,,,,0.2118,1.0000,0.6682,0.2677,0.0677
mean CLASS=3,lira,,,,,,0.3575,1.0000,0.7692,0.3986,0.1101
mean CLASS=4,lira,,,,,,0.2238,1.0000,0.6779,0.2796,0.0767
mean CLASS=5,lira,,,,,,0.3319,1.0000,0.7513,0.3702,0.0934
mean CLASS=6,lira,,,,,,0.3619,1.0000,0.7735,0.4095,0.1270
mean CLASS=7,lira,,,,,,0.2723,1.0000,0.7104,0.3162,0.0957
mean CLASS=8,lira,,,,,,0.3699,1.0000,0.7779,0.4191,0.1456
mean CLASS=9,lira,,,,,,0.3370,1.0000,0.7550,0.3760,0.1146
std Entire dataset,lira,,,,,,0.0052,0.0000,0.0027,0.0031,0.0037
std CLASS=0,lira,,,,,,0.0132,0.0000,0.0072,0.0126,0.0109
std CLASS=1,lira,,,,,,0.0091,0.0000,0.0052,0.0058,0.0047
std CLASS=2,lira,,,,,,0.0104,0.0000,0.0061,0.0069,0.0082
std CLASS=3,lira,,,,,,0.0094,0.0000,0.0049,0.0098,0.0137
std CLASS=4,lira,,,,,,0.0095,0.0000,0.0059,0.0089,0.0104
std CLASS=5,lira,,,,,,0.0078,0.0000,0.0057,0.0114,0.0168
std CLASS=6,lira,,,,,,0.0129,0.0000,0.0065,0.0120,0.0147
std CLASS=7,lira,,,,,,0.0136,0.0000,0.0074,0.0120,0.0132
std CLASS=8,lira,,,,,,0.0134,0.0000,0.0064,0.0104,0.0211
std CLASS=9,lira,,,,,,0.0125,0.0000,0.0069,0.0143,0.0165
max Entire dataset,lira,,,,,,0.2833,1.0000,0.7210,0.3341,0.1005
max CLASS=0,lira,,,,,,0.2906,1.0000,0.7174,0.3464,0.1047
max CLASS=1,lira,,,,,,0.2234,1.0000,0.6706,0.2619,0.0629
max CLASS=2,lira,,,,,,0.2304,1.0000,0.6800,0.2795,0.0845
max CLASS=3,lira,,,,,,0.3810,1.0000,0.7782,0.4174,0.1504
max CLASS=4,lira,,,,,,0.2446,1.0000,0.6908,0.3020,0.1054
max CLASS=5,lira,,,,,,0.3484,1.0000,0.7619,0.3903,0.1206
max CLASS=6,lira,,,,,,0.3893,1.0000,0.7856,0.4300,0.1610
max CLASS=7,lira,,,,,,0.3022,1.0000,0.7280,0.3414,0.1176
max CLASS=8,lira,,,,,,0.4022,1.0000,0.7930,0.4429,0.1959
max CLASS=9,lira,,,,,,0.3668,1.0000,0.7713,0.4032,0.1507
