,attack type,shadow model,slice feature,slice value,train size,test size,Attacker advantage,Positive predictive value,AUC,fpr@0.1,fpr@0.001
30,lira,2,class,7,2797,2798,0.0256,0.7143,0.5045,0.1005,0.0018
31,lira,2,class,8,2522,2523,0.0294,0.7742,0.5127,0.1098,0.0004
32,lira,2,class,9,2329,2330,0.0222,0.5077,0.5023,0.0949,0.0000
33,lira,3,Entire dataset,,36625,36632,0.0124,0.5620,0.5060,0.1013,0.0010
34,lira,3,class,0,2474,2474,0.0174,0.6923,0.4967,0.1055,0.0008
35,lira,3,class,1,6930,6931,0.0233,0.6000,0.5120,0.0988,0.0009
36,lira,3,class,2,5292,5293,0.0166,0.6286,0.5026,0.1051,0.0006
37,lira,3,class,3,4248,4249,0.0232,0.5385,0.4963,0.0984,0.0002
38,lira,3,class,4,3729,3729,0.0308,0.8889,0.5132,0.0987,0.0032
39,lira,3,class,5,3441,3441,0.0555,0.7273,0.5268,0.1032,0.0003
40,lira,3,class,6,2863,2864,0.0218,0.6667,0.4978,0.0992,0.0014
41,lira,3,class,7,2797,2798,0.0270,0.6774,0.4938,0.1030,0.0004
42,lira,3,class,8,2522,2523,0.0227,0.6000,0.5074,0.1011,0.0004
43,lira,3,class,9,2329,2330,0.0181,1.0000,0.5051,0.0979,0.0013
44,lira,4,Entire dataset,,36625,36632,0.0149,0.5657,0.5079,0.1036,0.0011
45,lira,4,class,0,2474,2474,0.0222,0.5385,0.5008,0.0986,0.0000
46,lira,4,class,1,6930,6931,0.0170,0.5189,0.5040,0.1000,0.0007
47,lira,4,class,2,5292,5293,0.0247,0.6552,0.5112,0.1075,0.0013
48,lira,4,class,3,4248,4249,0.0284,1.0000,0.5089,0.1050,0.0024
49,lira,4,class,4,3729,3729,0.0215,0.7500,0.5075,0.0960,0.0008
50,lira,4,class,5,3441,3441,0.0317,1.0000,0.5135,0.1139,0.0012
51,lira,4,class,6,2863,2864,0.0183,0.5278,0.5067,0.0961,0.0000
52,lira,4,class,7,2797,2798,0.0270,0.7500,0.5065,0.1026,0.0000
53,lira,4,class,8,2522,2523,0.0414,0.6429,0.5253,0.1190,0.0008
54,lira,4,class,9,2329,2330,0.0228,0.5297,0.4933,0.1052,0.0000
55,lira,5,Entire dataset,,36625,36632,0.0185,0.6212,0.5100,0.1059,0.0013
56,lira,5,class,0,2474,2474,0.0315,0.5094,0.5064,0.0934,0.0000
57,lira,5,class,1,6930,6931,0.0162,0.6429,0.5082,0.1030,0.0013
58,lira,5,class,2,5292,5293,0.0332,0.6154,0.5131,0.1051,0.0011
59,lira,5,class,3,4248,4249,0.0352,0.8333,0.5173,0.1116,0.0021
60,lira,5,class,4,3729,3729,0.0276,0.6667,0.5050,0.1057,0.0016
61,lira,5,class,5,3441,3441,0.0195,0.5714,0.5082,0.1023,0.0009
62,lira,5,class,6,2863,2864,0.0186,0.5909,0.5034,0.1027,0.0000
63,lira,5,class,7,2797,2798,0.0228,1.0000,0.5068,0.0976,0.0032
64,lira,5,class,8,2522,2523,0.0279,0.8333,0.5143,0.1166,0.0020
65,lira,5,class,9,2329,2330,0.0316,0.7143,0.5152,0.1091,0.0000
66,lira,6,Entire dataset,,36625,36632,0.0150,0.5789,0.5090,0.1020,0.0012
67,lira,6,class,0,2474,2474,0.0307,0.8000,0.5145,0.1184,0.0008
68,lira,6,class,1,6930,6931,0.0165,0.5826,0.4940,0.0949,0.0009
69,lira,6,class,2,5292,5293,0.0160,0.7273,0.4999,0.0862,0.0015
70,lira,6,class,3,4248,4249,0.0143,0.7143,0.5032,0.1024,0.0016
71,lira,6,class,4,3729,3729,0.0475,0.5714,0.5286,0.1121,0.0003
72,lira,6,class,5,3441,3441,0.0227,0.7143,0.5088,0.0942,0.0012
73,lira,6,class,6,2863,2864,0.0497,0.8000,0.5276,0.1121,0.0014
74,lira,6,class,7,2797,2798,0.0242,0.5400,0.5125,0.1051,0.0000
75,lira,6,class,8,2522,2523,0.0288,0.8333,0.5101,0.1015,0.0020
76,lira,6,class,9,2329,2330,0.0432,0.5626,0.5217,0.1232,0.0009
77,lira,7,Entire dataset,,36625,36632,0.0143,0.6909,0.5098,0.1069,0.0017
78,lira,7,class,0,2474,2474,0.0364,1.0000,0.5115,0.1160,0.0012
79,lira,7,class,1,6930,6931,0.0100,0.5641,0.5018,0.1055,0.0004
80,lira,7,class,2,5292,5293,0.0283,0.6818,0.5138,0.1126,0.0006
81,lira,7,class,3,4248,4249,0.0264,1.0000,0.5142,0.1172,0.0026
82,lira,7,class,4,3729,3729,0.0349,0.5493,0.5172,0.1177,0.0005
83,lira,7,class,5,3441,3441,0.0311,0.9444,0.5164,0.1003,0.0052
84,lira,7,class,6,2863,2864,0.0242,0.7500,0.5075,0.1044,0.0010
85,lira,7,class,7,2797,2798,0.0174,1.0000,0.5017,0.1083,0.0043
86,lira,7,class,8,2522,2523,0.0273,1.0000,0.5145,0.1082,0.0028
87,lira,7,class,9,2329,2330,0.0253,0.6000,0.4994,0.0889,0.0004
88,lira,8,Entire dataset,,36625,36632,0.0115,0.6557,0.5078,0.1058,0.0016
89,lira,8,class,0,2474,2474,0.0251,0.5066,0.4963,0.0922,0.0004
90,lira,8,class,1,6930,6931,0.0122,0.7778,0.4970,0.0988,0.0012
91,lira,8,class,2,5292,5293,0.0360,0.5406,0.5168,0.1134,0.0009
92,lira,8,class,3,4248,4249,0.0310,0.8182,0.5156,0.1010,0.0021
93,lira,8,class,4,3729,3729,0.0161,0.8000,0.5051,0.1006,0.0019
94,lira,8,class,5,3441,3441,0.0262,0.8571,0.5136,0.1061,0.0020
95,lira,8,class,6,2863,2864,0.0221,1.0000,0.5046,0.1153,0.0000
96,lira,8,class,7,2797,2798,0.0172,1.0000,0.5013,0.1130,0.0054
97,lira,8,class,8,2522,2523,0.0383,0.6415,0.5216,0.1209,0.0000
98,lira,8,class,9,2329,2330,0.0295,1.0000,0.5092,0.1000,0.0017
99,lira,9,Entire dataset,,36625,36632,0.0166,0.5182,0.5075,0.1035,0.0009
100,lira,9,class,0,2474,2474,0.0307,0.5031,0.4885,0.0845,0.0000
101,lira,9,class,1,6930,6931,0.0181,0.7000,0.5053,0.1019,0.0013
102,lira,9,class,2,5292,5293,0.0175,0.5370,0.5058,0.1119,0.0004
103,lira,9,class,3,4248,4249,0.0308,0.8333,0.5114,0.1130,0.0012
104,lira,9,class,4,3729,3729,0.0172,0.5222,0.5012,0.1014,0.0003
105,lira,9,class,5,3441,3441,0.0465,0.7000,0.5218,0.1014,0.0012
106,lira,9,class,6,2863,2864,0.0230,1.0000,0.5062,0.0995,0.0024
107,lira,9,class,7,2797,2798,0.0343,0.5177,0.5160,0.0994,0.0000
108,lira,9,class,8,2522,2523,0.0303,0.8750,0.5117,0.1023,0.0028
109,lira,9,class,9,2329,2330,0.0201,0.6364,0.5053,0.1043,0.0004
110,lira,10,Entire dataset,,36625,36632,0.0085,0.5375,0.5026,0.0999,0.0011
111,lira,10,class,0,2474,2474,0.0344,0.6667,0.5115,0.1156,0.0004
112,lira,10,class,1,6930,6931,0.0183,0.5385,0.4942,0.0952,0.0010
113,lira,10,class,2,5292,5293,0.0129,0.5714,0.4958,0.0971,0.0009
114,lira,10,class,3,4248,4249,0.0194,0.5260,0.5103,0.1050,0.0005
115,lira,10,class,4,3729,3729,0.0206,0.5151,0.5061,0.0971,0.0003
116,lira,10,class,5,3441,3441,0.0355,0.7857,0.5112,0.1017,0.0009
117,lira,10,class,6,2863,2864,0.0132,0.6200,0.4983,0.0919,0.0003
118,lira,10,class,7,2797,2798,0.0142,0.8333,0.4980,0.0947,0.0021
119,lira,10,class,8,2522,2523,0.0185,0.6735,0.5065,0.1098,0.0008
120,lira,10,class,9,2329,2330,0.0316,1.0000,0.5076,0.0945,0.0021
121,lira,11,Entire dataset,,36625,36632,0.0135,0.5149,0.5065,0.1008,0.0007
122,lira,11,class,0,2474,2474,0.0340,0.6667,0.5090,0.0982,0.0004
123,lira,11,class,1,6930,6931,0.0125,0.5137,0.5049,0.1022,0.0003
124,lira,11,class,2,5292,5293,0.0136,0.5101,0.5041,0.1024,0.0000
125,lira,11,class,3,4248,4249,0.0273,0.5882,0.5081,0.0953,0.0002
126,lira,11,class,4,3729,3729,0.0142,0.6267,0.5007,0.1011,0.0008
127,lira,11,class,5,3441,3441,0.0285,0.6667,0.5123,0.0962,0.0012
128,lira,11,class,6,2863,2864,0.0205,0.5064,0.5043,0.0919,0.0007
129,lira,11,class,7,2797,2798,0.0242,0.5890,0.5114,0.1115,0.0000
130,lira,11,class,8,2522,2523,0.0125,0.6000,0.5018,0.1007,0.0008
131,lira,11,class,9,2329,2330,0.0316,0.6842,0.5152,0.1078,0.0004
132,lira,12,Entire dataset,,36625,36632,0.0144,0.5283,0.5077,0.1021,0.0007
133,lira,12,class,0,2474,2474,0.0198,0.5083,0.5004,0.0966,0.0000
134,lira,12,class,1,6930,6931,0.0206,0.5385,0.5093,0.1022,0.0007
135,lira,12,class,2,5292,5293,0.0172,0.8571,0.5019,0.0998,0.0011
136,lira,12,class,3,4248,4249,0.0294,0.5833,0.5156,0.1073,0.0002
137,lira,12,class,4,3729,3729,0.0231,0.5122,0.5090,0.0971,0.0005
138,lira,12,class,5,3441,3441,0.0282,0.5496,0.5119,0.1116,0.0006
139,lira,12,class,6,2863,2864,0.0273,0.6000,0.5139,0.1016,0.0010
140,lira,12,class,7,2797,2798,0.0321,0.7500,0.4825,0.0908,0.0011
141,lira,12,class,8,2522,2523,0.0253,0.8571,0.5110,0.1086,0.0024
142,lira,12,class,9,2329,2330,0.0401,0.7273,0.5196,0.1065,0.0000
143,lira,13,Entire dataset,,36625,36632,0.0117,0.5537,0.5044,0.1032,0.0010
144,lira,13,class,0,2474,2474,0.0230,0.5581,0.5049,0.0986,0.0000
145,lira,13,class,1,6930,6931,0.0151,0.5556,0.5015,0.0954,0.0004
146,lira,13,class,2,5292,5293,0.0164,0.5814,0.4998,0.1056,0.0009
147,lira,13,class,3,4248,4249,0.0162,0.8333,0.5054,0.1031,0.0016
148,lira,13,class,4,3729,3729,0.0290,0.5364,0.5142,0.1121,0.0000
149,lira,13,class,5,3441,3441,0.0253,0.5897,0.5112,0.1003,0.0003
150,lira,13,class,6,2863,2864,0.0425,0.7857,0.4910,0.0877,0.0024
151,lira,13,class,7,2797,2798,0.0164,0.8000,0.4965,0.1008,0.0014
152,lira,13,class,8,2522,2523,0.0322,0.7778,0.5118,0.1166,0.0028
153,lira,13,class,9,2329,2330,0.0294,0.7500,0.5125,0.1103,0.0000
154,lira,14,Entire dataset,,36625,36632,0.0162,0.5775,0.5092,0.1043,0.0013
155,lira,14,class,0,2474,2474,0.0271,0.7500,0.5054,0.0950,0.0008
156,lira,14,class,1,6930,6931,0.0144,0.5074,0.5025,0.0997,0.0006
157,lira,14,class,2,5292,5293,0.0169,0.7778,0.5068,0.1087,0.0017
158,lira,14,class,3,4248,4249,0.0114,0.7143,0.5031,0.0979,0.0016
159,lira,14,class,4,3729,3729,0.0365,0.8571,0.5186,0.1137,0.0000
160,lira,14,class,5,3441,3441,0.0320,0.6667,0.5156,0.1104,0.0012
161,lira,14,class,6,2863,2864,0.0207,0.6667,0.5005,0.1128,0.0007
162,lira,14,class,7,2797,2798,0.0460,0.5862,0.5173,0.1026,0.0007
163,lira,14,class,8,2522,2523,0.0395,0.6667,0.5191,0.1059,0.0016
164,lira,14,class,9,2329,2330,0.0315,0.6042,0.5163,0.1030,0.0000
165,lira,15,Entire dataset,,36625,36632,0.0159,0.5552,0.5096,0.1058,0.0010
166,lira,15,class,0,2474,2474,0.0275,0.6190,0.5016,0.1103,0.0000
167,lira,15,class,1,6930,6931,0.0079,0.5500,0.5008,0.1004,0.0007
168,lira,15,class,2,5292,5293,0.0222,0.7500,0.5076,0.1026,0.0023
169,lira,15,class,3,4248,4249,0.0172,0.8571,0.5046,0.1052,0.0014
170,lira,15,class,4,3729,3729,0.0365,0.5339,0.5195,0.1089,0.0008
171,lira,15,class,5,3441,3441,0.0395,0.7200,0.5219,0.1069,0.0012
172,lira,15,class,6,2863,2864,0.0243,0.5240,0.5120,0.1030,0.0003
173,lira,15,class,7,2797,2798,0.0179,0.7500,0.5018,0.1123,0.0011
174,lira,15,class,8,2522,2523,0.0462,0.6610,0.5221,0.1237,0.0000
175,lira,15,class,9,2329,2330,0.0394,0.7500,0.5171,0.1013,0.0000
176,lira,16,Entire dataset,,36625,36632,0.0174,0.5659,0.5084,0.1029,0.0010
177,lira,16,class,0,2474,2474,0.0489,0.5882,0.5219,0.0998,0.0000
178,lira,16,class,1,6930,6931,0.0210,0.5319,0.5106,0.1042,0.0003
179,lira,16,class,2,5292,5293,0.0177,0.7000,0.5012,0.1019,0.0015
180,lira,16,class,3,4248,4249,0.0308,0.6129,0.5139,0.1010,0.0007
181,lira,16,class,4,3729,3729,0.0134,0.8333,0.5024,0.0998,0.0029
182,lira,16,class,5,3441,3441,0.0302,1.0000,0.5144,0.1052,0.0015
183,lira,16,class,6,2863,2864,0.0219,0.7000,0.4940,0.0926,0.0000
184,lira,16,class,7,2797,2798,0.0255,1.0000,0.5098,0.1073,0.0014
185,lira,16,class,8,2522,2523,0.0443,0.6000,0.5081,0.0924,0.0004
186,lira,16,class,9,2329,2330,0.0383,0.7143,0.5111,0.1138,0.0004
187,lira,17,Entire dataset,,36625,36632,0.0114,0.5833,0.5050,0.1021,0.0012
188,lira,17,class,0,2474,2474,0.0198,0.7500,0.5066,0.0950,0.0012
189,lira,17,class,1,6930,6931,0.0184,0.5455,0.4934,0.0947,0.0007
190,lira,17,class,2,5292,5293,0.0121,0.5385,0.5037,0.1079,0.0000
191,lira,17,class,3,4248,4249,0.0307,0.6250,0.5127,0.0986,0.0012
192,lira,17,class,4,3729,3729,0.0241,0.7500,0.5054,0.0992,0.0016
193,lira,17,class,5,3441,3441,0.0357,1.0000,0.5231,0.1194,0.0017
194,lira,17,class,6,2863,2864,0.0244,0.8000,0.5022,0.1065,0.0014
195,lira,17,class,7,2797,2798,0.0367,0.6190,0.4895,0.0887,0.0004
196,lira,17,class,8,2522,2523,0.0213,0.6667,0.5060,0.1075,0.0000
197,lira,17,class,9,2329,2330,0.0385,1.0000,0.5177,0.0970,0.0000
198,lira,18,Entire dataset,,36625,36632,0.0205,0.5364,0.5113,0.1039,0.0007
199,lira,18,class,0,2474,2474,0.0206,0.5295,0.5062,0.1079,0.0000
200,lira,18,class,1,6930,6931,0.0227,0.5789,0.5121,0.1088,0.0006
201,lira,18,class,2,5292,5293,0.0240,0.6667,0.5079,0.1039,0.0015
202,lira,18,class,3,4248,4249,0.0300,0.7143,0.5144,0.1069,0.0014
203,lira,18,class,4,3729,3729,0.0330,0.6667,0.5122,0.0952,0.0011
204,lira,18,class,5,3441,3441,0.0387,0.5403,0.5172,0.0991,0.0003
205,lira,18,class,6,2863,2864,0.0243,0.7500,0.5104,0.1097,0.0007
206,lira,18,class,7,2797,2798,0.0317,0.6000,0.4960,0.0919,0.0011
207,lira,18,class,8,2522,2523,0.0407,0.5200,0.5166,0.0908,0.0000
208,lira,18,class,9,2329,2330,0.0345,1.0000,0.5205,0.1262,0.0030
209,lira,19,Entire dataset,,36625,36632,0.0144,0.6133,0.5096,0.1054,0.0014
210,lira,19,class,0,2474,2474,0.0170,1.0000,0.4990,0.0966,0.0028
211,lira,19,class,1,6930,6931,0.0285,0.7000,0.5116,0.1019,0.0012
212,lira,19,class,2,5292,5293,0.0103,0.8000,0.5030,0.1034,0.0019
213,lira,19,class,3,4248,4249,0.0190,0.5088,0.5073,0.0996,0.0007
214,lira,19,class,4,3729,3729,0.0335,0.7297,0.5185,0.1204,0.0000
215,lira,19,class,5,3441,3441,0.0189,0.6667,0.5079,0.1020,0.0003
216,lira,19,class,6,2863,2864,0.0334,0.8000,0.5147,0.1195,0.0014
217,lira,19,class,7,2797,2798,0.0228,0.5517,0.5029,0.0983,0.0000
218,lira,19,class,8,2522,2523,0.0441,1.0000,0.5271,0.1376,0.0040
219,lira,19,class,9,2329,2330,0.0244,0.5905,0.5037,0.1022,0.0000
220,lira,20,Entire dataset,,36625,36632,0.0178,0.5905,0.5080,0.0998,0.0012
221,lira,20,class,0,2474,2474,0.0238,1.0000,0.5039,0.0877,0.0020
222,lira,20,class,1,6930,6931,0.0173,0.6250,0.5036,0.0986,0.0006
223,lira,20,class,2,5292,5293,0.0189,0.5500,0.5023,0.0985,0.0006
224,lira,20,class,3,4248,4249,0.0240,0.5862,0.5078,0.1076,0.0005
225,lira,20,class,4,3729,3729,0.0359,0.5156,0.5103,0.0882,0.0003
226,lira,20,class,5,3441,3441,0.0416,0.6136,0.5166,0.1032,0.0006
227,lira,20,class,6,2863,2864,0.0223,1.0000,0.4967,0.0947,0.0017
228,lira,20,class,7,2797,2798,0.0299,0.8000,0.5056,0.0872,0.0014
229,lira,20,class,8,2522,2523,0.0437,1.0000,0.5220,0.1146,0.0024
230,lira,20,class,9,2329,2330,0.0490,1.0000,0.5245,0.1400,0.0030
231,lira,21,Entire dataset,,36625,36632,0.0149,0.6000,0.5075,0.1026,0.0013
232,lira,21,class,0,2474,2474,0.0190,0.5429,0.4959,0.1015,0.0004
233,lira,21,class,1,6930,6931,0.0288,0.6250,0.5124,0.1048,0.0012
234,lira,21,class,2,5292,5293,0.0153,0.6957,0.5028,0.0998,0.0008
235,lira,21,class,3,4248,4249,0.0122,0.6667,0.5025,0.0991,0.0014
236,lira,21,class,4,3729,3729,0.0206,0.7273,0.5031,0.0904,0.0011
237,lira,21,class,5,3441,3441,0.0535,0.5862,0.5317,0.1125,0.0003
238,lira,21,class,6,2863,2864,0.0231,0.7333,0.4920,0.0995,0.0007
239,lira,21,class,7,2797,2798,0.0153,1.0000,0.5018,0.0997,0.0025
240,lira,21,class,8,2522,2523,0.0335,0.5714,0.5145,0.0995,0.0004
241,lira,21,class,9,2329,2330,0.0327,0.8000,0.5127,0.1275,0.0000
242,lira,22,Entire dataset,,36625,36632,0.0183,0.5524,0.5110,0.1036,0.0009
243,lira,22,class,0,2474,2474,0.0214,0.6000,0.5058,0.0938,0.0008
244,lira,22,class,1,6930,6931,0.0195,0.5556,0.5061,0.0954,0.0009
245,lira,22,class,2,5292,5293,0.0163,0.8333,0.5064,0.1090,0.0025
246,lira,22,class,3,4248,4249,0.0282,0.7143,0.5145,0.1048,0.0012
247,lira,22,class,4,3729,3729,0.0166,0.8000,0.5045,0.0949,0.0011
248,lira,22,class,5,3441,3441,0.0450,0.5616,0.5251,0.1104,0.0000
249,lira,22,class,6,2863,2864,0.0266,0.5789,0.5157,0.0968,0.0000
250,lira,22,class,7,2797,2798,0.0302,0.6667,0.5142,0.1069,0.0004
251,lira,22,class,8,2522,2523,0.0436,0.7500,0.5168,0.1015,0.0012
252,lira,22,class,9,2329,2330,0.0282,0.5684,0.5092,0.1138,0.0000
253,lira,23,Entire dataset,,36625,36632,0.0184,0.5821,0.5074,0.1028,0.0013
254,lira,23,class,0,2474,2474,0.0247,0.5294,0.4965,0.0877,0.0000
255,lira,23,class,1,6930,6931,0.0212,0.6279,0.5055,0.0990,0.0009
256,lira,23,class,2,5292,5293,0.0270,0.7778,0.5102,0.1041,0.0013
257,lira,23,class,3,4248,4249,0.0240,0.8571,0.5039,0.1012,0.0021
258,lira,23,class,4,3729,3729,0.0359,0.7000,0.5195,0.1094,0.0008
259,lira,23,class,5,3441,3441,0.0227,0.8000,0.5109,0.1148,0.0012
260,lira,23,class,6,2863,2864,0.0337,0.6000,0.5069,0.0912,0.0000
261,lira,23,class,7,2797,2798,0.0232,0.8571,0.5051,0.0990,0.0007
262,lira,23,class,8,2522,2523,0.0236,0.6500,0.5099,0.1079,0.0000
263,lira,23,class,9,2329,2330,0.0278,0.6250,0.5020,0.1078,0.0009
264,lira,24,Entire dataset,,36625,36632,0.0138,0.5820,0.5069,0.1029,0.0012
265,lira,24,class,0,2474,2474,0.0214,0.6250,0.4992,0.0974,0.0000
266,lira,24,class,1,6930,6931,0.0146,0.5833,0.5073,0.1066,0.0010
267,lira,24,class,2,5292,5293,0.0109,0.5679,0.5017,0.1000,0.0006
268,lira,24,class,3,4248,4249,0.0206,0.6667,0.5085,0.1003,0.0014
269,lira,24,class,4,3729,3729,0.0209,1.0000,0.5048,0.0928,0.0021
270,lira,24,class,5,3441,3441,0.0340,0.5512,0.5127,0.1081,0.0009
271,lira,24,class,6,2863,2864,0.0216,0.6875,0.5047,0.0981,0.0007
272,lira,24,class,7,2797,2798,0.0186,0.8571,0.5023,0.1166,0.0021
273,lira,24,class,8,2522,2523,0.0221,0.7143,0.5057,0.0916,0.0008
274,lira,24,class,9,2329,2330,0.0440,0.9091,0.5234,0.1155,0.0043
275,lira,25,Entire dataset,,36625,36632,0.0105,0.5612,0.5054,0.0992,0.0011
276,lira,25,class,0,2474,2474,0.0287,0.5301,0.5112,0.0982,0.0000
277,lira,25,class,1,6930,6931,0.0157,0.6190,0.4947,0.0898,0.0010
278,lira,25,class,2,5292,5293,0.0160,0.6481,0.5060,0.1079,0.0009
279,lira,25,class,3,4248,4249,0.0182,0.6104,0.5071,0.0956,0.0007
280,lira,25,class,4,3729,3729,0.0142,0.6522,0.4983,0.0987,0.0011
281,lira,25,class,5,3441,3441,0.0186,0.5373,0.5056,0.1069,0.0000
282,lira,25,class,6,2863,2864,0.0201,0.5556,0.5043,0.0845,0.0000
283,lira,25,class,7,2797,2798,0.0280,0.8571,0.5097,0.1065,0.0021
284,lira,25,class,8,2522,2523,0.0577,0.7500,0.5250,0.1162,0.0004
285,lira,25,class,9,2329,2330,0.0333,0.7500,0.5145,0.0949,0.0004
286,lira,26,Entire dataset,,36625,36632,0.0143,0.6333,0.5083,0.1071,0.0015
287,lira,26,class,0,2474,2474,0.0210,0.5714,0.5036,0.1099,0.0000
288,lira,26,class,1,6930,6931,0.0151,0.8750,0.5052,0.1075,0.0020
289,lira,26,class,2,5292,5293,0.0308,0.6364,0.5128,0.1259,0.0009
290,lira,26,class,3,4248,4249,0.0216,1.0000,0.4945,0.0965,0.0021
291,lira,26,class,4,3729,3729,0.0365,0.7000,0.5177,0.1054,0.0019
292,lira,26,class,5,3441,3441,0.0288,0.6667,0.5119,0.1064,0.0009
293,lira,26,class,6,2863,2864,0.0242,0.7500,0.5037,0.0887,0.0017
294,lira,26,class,7,2797,2798,0.0384,0.6667,0.5108,0.1123,0.0004
295,lira,26,class,8,2522,2523,0.0288,0.5625,0.5114,0.1071,0.0000
296,lira,26,class,9,2329,2330,0.0419,0.5428,0.5186,0.1155,0.0000
297,lira,27,Entire dataset,,36625,36632,0.0143,0.5509,0.5085,0.1012,0.0011
298,lira,27,class,0,2474,2474,0.0129,0.7143,0.5015,0.0982,0.0000
299,lira,27,class,1,6930,6931,0.0171,0.5556,0.5071,0.0974,0.0010
300,lira,27,class,2,5292,5293,0.0160,0.6000,0.5067,0.1026,0.0004
301,lira,27,class,3,4248,4249,0.0185,0.5357,0.5070,0.1043,0.0009
302,lira,27,class,4,3729,3729,0.0287,0.5484,0.5155,0.1081,0.0000
303,lira,27,class,5,3441,3441,0.0320,0.6250,0.5136,0.0974,0.0000
304,lira,27,class,6,2863,2864,0.0211,0.6500,0.5057,0.0957,0.0007
305,lira,27,class,7,2797,2798,0.0119,1.0000,0.4978,0.0912,0.0014
306,lira,27,class,8,2522,2523,0.0374,0.7143,0.5182,0.1114,0.0008
307,lira,27,class,9,2329,2330,0.0281,1.0000,0.5119,0.1022,0.0021
308,lira,28,Entire dataset,,36625,36632,0.0174,0.5729,0.5109,0.1077,0.0013
309,lira,28,class,0,2474,2474,0.0255,1.0000,0.5085,0.1011,0.0012
310,lira,28,class,1,6930,6931,0.0137,0.5630,0.5055,0.1072,0.0007
311,lira,28,class,2,5292,5293,0.0254,0.6806,0.5149,0.1166,0.0008
312,lira,28,class,3,4248,4249,0.0385,0.5328,0.5181,0.0996,0.0000
313,lira,28,class,4,3729,3729,0.0121,0.8182,0.4996,0.0973,0.0024
314,lira,28,class,5,3441,3441,0.0238,0.8333,0.5104,0.0927,0.0015
315,lira,28,class,6,2863,2864,0.0376,0.6154,0.5194,0.1135,0.0007
316,lira,28,class,7,2797,2798,0.0133,0.7500,0.5040,0.1076,0.0011
317,lira,28,class,8,2522,2523,0.0446,0.7778,0.5282,0.1205,0.0012
318,lira,28,class,9,2329,2330,0.0211,0.6667,0.5044,0.1181,0.0000
319,lira,29,Entire dataset,,36625,36632,0.0120,0.5854,0.5058,0.1005,0.0013
320,lira,29,class,0,2474,2474,0.0162,0.7143,0.4982,0.0877,0.0000
321,lira,29,class,1,6930,6931,0.0121,0.5059,0.5016,0.0919,0.0004
322,lira,29,class,2,5292,5293,0.0129,0.7037,0.5027,0.1000,0.0008
323,lira,29,class,3,4248,4249,0.0224,0.7778,0.5106,0.1137,0.0016
324,lira,29,class,4,3729,3729,0.0206,0.7500,0.4999,0.0912,0.0016
325,lira,29,class,5,3441,3441,0.0227,0.6667,0.5115,0.1067,0.0012
326,lira,29,class,6,2863,2864,0.0278,0.6000,0.5051,0.0936,0.0003
