,attack type,shadow model,slice feature,slice value,train size,test size,Attacker advantage,Positive predictive value,AUC,fpr@0.1,fpr@0.001
44,lira,4,Entire dataset,,29997,30003,0.0057,0.6226,0.4982,0.1001,0.0012
45,lira,4,class,0,2961,2962,0.0184,0.7500,0.4954,0.0942,0.0010
46,lira,4,class,1,3371,3371,0.0178,0.5484,0.4996,0.1038,0.0006
47,lira,4,class,2,2979,2979,0.0117,0.5507,0.5013,0.1014,0.0000
48,lira,4,class,3,3065,3066,0.0179,0.8000,0.5068,0.0989,0.0013
49,lira,4,class,4,2921,2921,0.0219,0.6000,0.4896,0.0887,0.0003
50,lira,4,class,5,2710,2711,0.0218,1.0000,0.4970,0.1100,0.0033
51,lira,4,class,6,2959,2959,0.0210,0.8571,0.4990,0.1061,0.0027
52,lira,4,class,7,3132,3133,0.0254,1.0000,0.4943,0.1041,0.0016
53,lira,4,class,8,2925,2926,0.0176,0.6250,0.5035,0.0937,0.0003
54,lira,4,class,9,2974,2975,0.0280,1.0000,0.4938,0.0935,0.0020
55,lira,5,Entire dataset,,29997,30003,0.0043,0.5970,0.5004,0.1011,0.0013
56,lira,5,class,0,2961,2962,0.0254,0.6000,0.5018,0.1114,0.0003
57,lira,5,class,1,3371,3371,0.0196,0.5938,0.5041,0.0943,0.0009
58,lira,5,class,2,2979,2979,0.0282,0.6087,0.4843,0.0849,0.0003
59,lira,5,class,3,3065,3066,0.0350,0.7059,0.5157,0.1073,0.0010
60,lira,5,class,4,2921,2921,0.0110,0.7500,0.5010,0.0989,0.0014
61,lira,5,class,5,2710,2711,0.0226,0.5833,0.5078,0.1089,0.0000
62,lira,5,class,6,2959,2959,0.0284,0.7500,0.4876,0.0885,0.0010
63,lira,5,class,7,3132,3133,0.0140,1.0000,0.4996,0.0987,0.0038
64,lira,5,class,8,2925,2926,0.0236,0.5489,0.5012,0.1162,0.0000
65,lira,5,class,9,2974,2975,0.0129,0.7500,0.4994,0.1086,0.0010
66,lira,6,Entire dataset,,29997,30003,0.0074,0.5187,0.5030,0.1007,0.0009
67,lira,6,class,0,2961,2962,0.0157,0.5809,0.5030,0.1040,0.0003
68,lira,6,class,1,3371,3371,0.0154,0.5513,0.4957,0.0917,0.0000
69,lira,6,class,2,2979,2979,0.0168,0.5504,0.5054,0.1010,0.0003
70,lira,6,class,3,3065,3066,0.0335,0.5303,0.5136,0.1018,0.0007
71,lira,6,class,4,2921,2921,0.0308,1.0000,0.4908,0.0955,0.0010
72,lira,6,class,5,2710,2711,0.0160,0.5377,0.5024,0.0996,0.0000
73,lira,6,class,6,2959,2959,0.0182,0.8000,0.5017,0.0956,0.0014
74,lira,6,class,7,3132,3133,0.0286,0.8750,0.4897,0.1012,0.0022
75,lira,6,class,8,2925,2926,0.0347,0.5647,0.5150,0.1019,0.0003
76,lira,6,class,9,2974,2975,0.0218,1.0000,0.5097,0.1052,0.0017
77,lira,7,Entire dataset,,29997,30003,0.0062,0.6034,0.5007,0.0991,0.0012
78,lira,7,class,0,2961,2962,0.0258,0.5041,0.4898,0.0838,0.0003
79,lira,7,class,1,3371,3371,0.0145,0.7273,0.5009,0.0973,0.0012
80,lira,7,class,2,2979,2979,0.0316,0.7500,0.5092,0.0963,0.0010
81,lira,7,class,3,3065,3066,0.0309,0.6444,0.5107,0.0962,0.0003
82,lira,7,class,4,2921,2921,0.0178,0.8000,0.4944,0.0996,0.0027
83,lira,7,class,5,2710,2711,0.0211,0.7083,0.4994,0.1162,0.0007
84,lira,7,class,6,2959,2959,0.0179,0.6111,0.4955,0.1000,0.0003
85,lira,7,class,7,3132,3133,0.0222,0.6471,0.5090,0.1028,0.0003
86,lira,7,class,8,2925,2926,0.0170,0.7143,0.5025,0.0971,0.0010
87,lira,7,class,9,2974,2975,0.0196,0.5085,0.4925,0.0881,0.0003
88,lira,8,Entire dataset,,29997,30003,0.0072,0.5775,0.4991,0.0993,0.0011
89,lira,8,class,0,2961,2962,0.0165,1.0000,0.4982,0.0871,0.0014
90,lira,8,class,1,3371,3371,0.0243,0.5441,0.4936,0.1065,0.0000
91,lira,8,class,2,2979,2979,0.0128,1.0000,0.5021,0.1088,0.0027
92,lira,8,class,3,3065,3066,0.0293,0.8333,0.5090,0.0959,0.0033
93,lira,8,class,4,2921,2921,0.0202,0.5647,0.4968,0.0941,0.0000
94,lira,8,class,5,2710,2711,0.0304,0.5455,0.4902,0.1015,0.0000
95,lira,8,class,6,2959,2959,0.0368,0.6154,0.5125,0.1136,0.0007
96,lira,8,class,7,3132,3133,0.0350,0.5497,0.4872,0.0894,0.0003
97,lira,8,class,8,2925,2926,0.0180,1.0000,0.5052,0.1012,0.0031
98,lira,8,class,9,2974,2975,0.0264,0.5319,0.4957,0.0874,0.0000
99,lira,9,Entire dataset,,29997,30003,0.0067,0.5379,0.5002,0.1003,0.0007
100,lira,9,class,0,2961,2962,0.0154,0.8000,0.4939,0.0871,0.0014
101,lira,9,class,1,3371,3371,0.0169,0.6000,0.5064,0.0893,0.0003
102,lira,9,class,2,2979,2979,0.0285,0.5155,0.5051,0.1061,0.0000
103,lira,9,class,3,3065,3066,0.0177,0.6000,0.5046,0.1080,0.0000
104,lira,9,class,4,2921,2921,0.0188,0.7273,0.4955,0.0935,0.0014
105,lira,9,class,5,2710,2711,0.0264,0.7273,0.5057,0.0970,0.0011
106,lira,9,class,6,2959,2959,0.0233,0.6522,0.4951,0.0983,0.0007
107,lira,9,class,7,3132,3133,0.0182,0.6452,0.5022,0.1114,0.0000
108,lira,9,class,8,2925,2926,0.0208,0.5357,0.4962,0.1091,0.0000
109,lira,9,class,9,2974,2975,0.0194,0.6316,0.4960,0.0911,0.0010
110,lira,10,Entire dataset,,29997,30003,0.0041,0.6038,0.5004,0.1002,0.0013
111,lira,10,class,0,2961,2962,0.0219,0.5556,0.4919,0.0794,0.0000
112,lira,10,class,1,3371,3371,0.0202,0.8333,0.4950,0.0828,0.0003
113,lira,10,class,2,2979,2979,0.0211,0.5130,0.4970,0.0906,0.0003
114,lira,10,class,3,3065,3066,0.0289,0.8000,0.5105,0.1060,0.0013
115,lira,10,class,4,2921,2921,0.0212,0.5556,0.4976,0.1027,0.0003
116,lira,10,class,5,2710,2711,0.0209,0.5455,0.5044,0.0978,0.0004
117,lira,10,class,6,2959,2959,0.0247,0.8333,0.5059,0.1183,0.0017
118,lira,10,class,7,3132,3133,0.0212,1.0000,0.4949,0.1054,0.0032
119,lira,10,class,8,2925,2926,0.0299,1.0000,0.5067,0.1029,0.0031
120,lira,10,class,9,2974,2975,0.0186,0.5882,0.4965,0.1015,0.0000
121,lira,11,Entire dataset,,29997,30003,0.0074,0.5357,0.5029,0.1022,0.0010
122,lira,11,class,0,2961,2962,0.0126,0.6923,0.4999,0.0976,0.0010
123,lira,11,class,1,3371,3371,0.0190,0.8571,0.5012,0.1074,0.0018
124,lira,11,class,2,2979,2979,0.0245,0.5789,0.5039,0.0977,0.0000
125,lira,11,class,3,3065,3066,0.0292,0.8000,0.5094,0.0923,0.0016
126,lira,11,class,4,2921,2921,0.0223,0.7692,0.5084,0.1099,0.0007
127,lira,11,class,5,2710,2711,0.0264,0.6000,0.4961,0.1004,0.0000
128,lira,11,class,6,2959,2959,0.0118,1.0000,0.5022,0.1010,0.0014
129,lira,11,class,7,3132,3133,0.0136,0.8000,0.5056,0.1044,0.0013
130,lira,11,class,8,2925,2926,0.0286,0.5250,0.5101,0.1026,0.0000
131,lira,11,class,9,2974,2975,0.0280,0.8333,0.4901,0.0999,0.0020
132,lira,12,Entire dataset,,29997,30003,0.0099,0.6200,0.5034,0.0976,0.0012
133,lira,12,class,0,2961,2962,0.0135,0.5069,0.5000,0.0993,0.0000
134,lira,12,class,1,3371,3371,0.0178,0.5714,0.5067,0.1018,0.0009
135,lira,12,class,2,2979,2979,0.0238,0.6094,0.5078,0.1024,0.0010
136,lira,12,class,3,3065,3066,0.0348,0.5833,0.5131,0.1021,0.0007
137,lira,12,class,4,2921,2921,0.0339,1.0000,0.5118,0.1017,0.0017
138,lira,12,class,5,2710,2711,0.0201,0.5714,0.4925,0.0919,0.0000
139,lira,12,class,6,2959,2959,0.0118,0.6667,0.5006,0.1038,0.0003
140,lira,12,class,7,3132,3133,0.0185,1.0000,0.4950,0.0897,0.0029
141,lira,12,class,8,2925,2926,0.0174,0.5455,0.5010,0.1009,0.0000
142,lira,12,class,9,2974,2975,0.0244,0.6250,0.5043,0.0921,0.0010
143,lira,13,Entire dataset,,29997,30003,0.0068,0.5369,0.4982,0.0993,0.0007
144,lira,13,class,0,2961,2962,0.0292,0.7500,0.4962,0.1155,0.0010
145,lira,13,class,1,3371,3371,0.0528,0.8000,0.5231,0.0997,0.0015
146,lira,13,class,2,2979,2979,0.0205,0.6500,0.4960,0.1010,0.0000
147,lira,13,class,3,3065,3066,0.0175,0.6125,0.4977,0.1067,0.0007
148,lira,13,class,4,2921,2921,0.0181,0.5833,0.4958,0.0972,0.0000
149,lira,13,class,5,2710,2711,0.0219,0.5714,0.4940,0.0948,0.0000
150,lira,13,class,6,2959,2959,0.0196,0.6250,0.4999,0.0983,0.0003
151,lira,13,class,7,3132,3133,0.0353,0.6000,0.4850,0.0878,0.0000
152,lira,13,class,8,2925,2926,0.0282,0.5158,0.4923,0.0926,0.0000
153,lira,13,class,9,2974,2975,0.0212,0.6667,0.5044,0.1110,0.0007
154,lira,14,Entire dataset,,29997,30003,0.0064,0.5987,0.4979,0.0991,0.0014
155,lira,14,class,0,2961,2962,0.0199,0.8750,0.5005,0.0861,0.0024
156,lira,14,class,1,3371,3371,0.0320,0.5046,0.4946,0.0807,0.0003
157,lira,14,class,2,2979,2979,0.0275,0.6875,0.5030,0.0913,0.0007
158,lira,14,class,3,3065,3066,0.0208,0.6667,0.5017,0.0943,0.0013
159,lira,14,class,4,2921,2921,0.0270,0.5213,0.4904,0.1030,0.0000
160,lira,14,class,5,2710,2711,0.0206,0.7647,0.5070,0.0996,0.0018
161,lira,14,class,6,2959,2959,0.0284,0.8889,0.4980,0.1078,0.0037
162,lira,14,class,7,3132,3133,0.0147,0.6923,0.5050,0.1102,0.0006
163,lira,14,class,8,2925,2926,0.0165,0.6538,0.4983,0.0998,0.0000
164,lira,14,class,9,2974,2975,0.0371,0.8000,0.4802,0.0898,0.0013
165,lira,15,Entire dataset,,29997,30003,0.0066,0.5163,0.5004,0.0967,0.0008
166,lira,15,class,0,2961,2962,0.0192,0.6000,0.5056,0.0979,0.0000
167,lira,15,class,1,3371,3371,0.0344,0.7857,0.5180,0.1109,0.0015
168,lira,15,class,2,2979,2979,0.0269,0.8750,0.4897,0.0977,0.0023
169,lira,15,class,3,3065,3066,0.0150,0.6452,0.5049,0.1106,0.0003
170,lira,15,class,4,2921,2921,0.0281,0.5052,0.4966,0.0767,0.0000
171,lira,15,class,5,2710,2711,0.0227,0.6897,0.4963,0.0904,0.0000
172,lira,15,class,6,2959,2959,0.0270,0.5091,0.4909,0.0916,0.0003
173,lira,15,class,7,3132,3133,0.0180,0.5110,0.5022,0.0971,0.0000
174,lira,15,class,8,2925,2926,0.0170,0.6154,0.5015,0.0889,0.0003
175,lira,15,class,9,2974,2975,0.0112,0.7143,0.4982,0.0995,0.0007
176,lira,16,Entire dataset,,29997,30003,0.0063,0.5469,0.5018,0.0999,0.0009
177,lira,16,class,0,2961,2962,0.0195,1.0000,0.5055,0.1091,0.0020
178,lira,16,class,1,3371,3371,0.0128,0.6923,0.5012,0.1003,0.0009
179,lira,16,class,2,2979,2979,0.0188,0.6667,0.5011,0.0987,0.0007
180,lira,16,class,3,3065,3066,0.0316,0.5882,0.4938,0.0868,0.0000
181,lira,16,class,4,2921,2921,0.0147,0.7500,0.5038,0.1075,0.0010
182,lira,16,class,5,2710,2711,0.0342,0.6389,0.5179,0.1048,0.0000
183,lira,16,class,6,2959,2959,0.0142,0.5618,0.4985,0.0943,0.0007
184,lira,16,class,7,3132,3133,0.0209,0.8333,0.5057,0.0996,0.0016
185,lira,16,class,8,2925,2926,0.0158,1.0000,0.4971,0.1039,0.0034
186,lira,16,class,9,2974,2975,0.0178,0.5714,0.4943,0.0905,0.0003
187,lira,17,Entire dataset,,29997,30003,0.0049,0.5092,0.5003,0.0999,0.0009
188,lira,17,class,0,2961,2962,0.0286,0.6333,0.4883,0.0959,0.0007
189,lira,17,class,1,3371,3371,0.0258,0.6400,0.4938,0.0943,0.0003
190,lira,17,class,2,2979,2979,0.0154,0.5714,0.5037,0.0994,0.0007
191,lira,17,class,3,3065,3066,0.0188,0.5179,0.5026,0.1044,0.0003
192,lira,17,class,4,2921,2921,0.0219,0.5415,0.5064,0.1099,0.0007
193,lira,17,class,5,2710,2711,0.0128,0.5625,0.4992,0.1011,0.0000
194,lira,17,class,6,2959,2959,0.0284,0.5747,0.4867,0.0956,0.0000
195,lira,17,class,7,3132,3133,0.0343,0.6250,0.5159,0.1111,0.0010
196,lira,17,class,8,2925,2926,0.0220,0.5625,0.5054,0.0909,0.0000
197,lira,17,class,9,2974,2975,0.0163,0.6071,0.4953,0.1046,0.0003
198,lira,18,Entire dataset,,29997,30003,0.0107,0.5018,0.4975,0.0981,0.0006
199,lira,18,class,0,2961,2962,0.0323,0.6000,0.4837,0.0848,0.0010
200,lira,18,class,1,3371,3371,0.0131,1.0000,0.5054,0.1074,0.0024
201,lira,18,class,2,2979,2979,0.0178,0.6000,0.5045,0.1051,0.0000
202,lira,18,class,3,3065,3066,0.0221,0.5507,0.5110,0.1080,0.0007
203,lira,18,class,4,2921,2921,0.0195,0.6000,0.4978,0.1051,0.0007
204,lira,18,class,5,2710,2711,0.0166,0.5051,0.5005,0.0845,0.0000
205,lira,18,class,6,2959,2959,0.0172,0.5322,0.4947,0.1010,0.0000
206,lira,18,class,7,3132,3133,0.0171,0.5198,0.4964,0.0913,0.0003
207,lira,18,class,8,2925,2926,0.0201,1.0000,0.5007,0.0957,0.0000
208,lira,18,class,9,2974,2975,0.0472,0.6207,0.4783,0.0925,0.0000
209,lira,19,Entire dataset,,29997,30003,0.0069,0.5274,0.5001,0.0975,0.0009
210,lira,19,class,0,2961,2962,0.0232,0.5143,0.4946,0.0925,0.0000
211,lira,19,class,1,3371,3371,0.0178,0.8000,0.5029,0.1009,0.0012
212,lira,19,class,2,2979,2979,0.0238,0.5120,0.5072,0.0947,0.0000
213,lira,19,class,3,3065,3066,0.0206,0.6774,0.4972,0.1077,0.0003
214,lira,19,class,4,2921,2921,0.0209,1.0000,0.5003,0.0883,0.0014
215,lira,19,class,5,2710,2711,0.0268,0.6000,0.4982,0.0878,0.0000
216,lira,19,class,6,2959,2959,0.0186,0.5046,0.4946,0.0926,0.0000
217,lira,19,class,7,3132,3133,0.0180,0.8333,0.4980,0.1079,0.0003
218,lira,19,class,8,2925,2926,0.0245,0.5272,0.5082,0.1063,0.0007
219,lira,19,class,9,2974,2975,0.0188,0.6667,0.4984,0.0921,0.0007
220,lira,20,Entire dataset,,29997,30003,0.0094,0.5004,0.4959,0.0961,0.0006
221,lira,20,class,0,2961,2962,0.0169,1.0000,0.5039,0.1121,0.0020
222,lira,20,class,1,3371,3371,0.0160,0.6000,0.5004,0.0988,0.0009
223,lira,20,class,2,2979,2979,0.0222,0.5263,0.4922,0.0947,0.0000
224,lira,20,class,3,3065,3066,0.0164,0.5303,0.4927,0.0910,0.0000
225,lira,20,class,4,2921,2921,0.0181,0.8000,0.5058,0.0993,0.0000
226,lira,20,class,5,2710,2711,0.0390,0.5303,0.4841,0.0779,0.0000
227,lira,20,class,6,2959,2959,0.0169,1.0000,0.5045,0.0973,0.0014
228,lira,20,class,7,3132,3133,0.0210,0.5038,0.4931,0.0878,0.0000
229,lira,20,class,8,2925,2926,0.0227,1.0000,0.4915,0.0968,0.0014
230,lira,20,class,9,2974,2975,0.0261,0.7500,0.4910,0.0884,0.0010
231,lira,21,Entire dataset,,29997,30003,0.0105,0.5295,0.4956,0.0968,0.0008
232,lira,21,class,0,2961,2962,0.0152,0.5294,0.4999,0.0881,0.0003
233,lira,21,class,1,3371,3371,0.0181,1.0000,0.4996,0.0970,0.0018
234,lira,21,class,2,2979,2979,0.0218,0.5405,0.4964,0.0866,0.0007
235,lira,21,class,3,3065,3066,0.0210,0.7000,0.4995,0.1096,0.0007
236,lira,21,class,4,2921,2921,0.0171,0.6471,0.4961,0.0904,0.0003
237,lira,21,class,5,2710,2711,0.0253,1.0000,0.4939,0.0996,0.0030
238,lira,21,class,6,2959,2959,0.0115,0.6071,0.4962,0.0960,0.0000
239,lira,21,class,7,3132,3133,0.0282,0.7143,0.4963,0.1003,0.0016
240,lira,21,class,8,2925,2926,0.0381,0.5294,0.4825,0.0947,0.0000
241,lira,21,class,9,2974,2975,0.0247,0.5261,0.4981,0.1019,0.0000
242,lira,22,Entire dataset,,29997,30003,0.0061,0.5017,0.4997,0.0997,0.0005
243,lira,22,class,0,2961,2962,0.0242,0.6552,0.5035,0.1027,0.0007
244,lira,22,class,1,3371,3371,0.0187,0.5714,0.5072,0.1065,0.0000
245,lira,22,class,2,2979,2979,0.0211,0.5785,0.5085,0.1057,0.0003
246,lira,22,class,3,3065,3066,0.0172,0.5153,0.5010,0.0953,0.0003
247,lira,22,class,4,2921,2921,0.0137,0.6250,0.5018,0.1058,0.0000
248,lira,22,class,5,2710,2711,0.0174,0.5833,0.5009,0.0963,0.0007
249,lira,22,class,6,2959,2959,0.0277,0.8571,0.4911,0.0940,0.0020
250,lira,22,class,7,3132,3133,0.0132,0.6667,0.4960,0.1057,0.0000
251,lira,22,class,8,2925,2926,0.0372,0.5013,0.4815,0.0783,0.0003
252,lira,22,class,9,2974,2975,0.0204,0.5294,0.5054,0.0955,0.0000
253,lira,23,Entire dataset,,29997,30003,0.0073,0.5168,0.5032,0.1068,0.0008
254,lira,23,class,0,2961,2962,0.0200,0.6667,0.4973,0.1077,0.0000
255,lira,23,class,1,3371,3371,0.0297,0.5319,0.5126,0.0943,0.0000
256,lira,23,class,2,2979,2979,0.0188,0.6000,0.5053,0.1121,0.0000
257,lira,23,class,3,3065,3066,0.0210,0.5652,0.4963,0.1005,0.0000
258,lira,23,class,4,2921,2921,0.0175,0.5385,0.4951,0.1034,0.0000
259,lira,23,class,5,2710,2711,0.0154,0.6429,0.5035,0.1022,0.0004
260,lira,23,class,6,2959,2959,0.0237,0.5641,0.5075,0.1183,0.0000
261,lira,23,class,7,3132,3133,0.0174,0.7273,0.5028,0.1006,0.0010
262,lira,23,class,8,2925,2926,0.0176,0.5472,0.4991,0.1070,0.0007
263,lira,23,class,9,2974,2975,0.0304,0.6154,0.5140,0.1059,0.0000
264,lira,24,Entire dataset,,29997,30003,0.0080,0.5114,0.5041,0.1021,0.0009
265,lira,24,class,0,2961,2962,0.0201,1.0000,0.5049,0.1006,0.0030
266,lira,24,class,1,3371,3371,0.0151,0.7500,0.4972,0.0985,0.0018
267,lira,24,class,2,2979,2979,0.0198,0.5001,0.4912,0.0910,0.0003
268,lira,24,class,3,3065,3066,0.0128,0.5421,0.5019,0.1100,0.0000
269,lira,24,class,4,2921,2921,0.0195,0.8125,0.5066,0.0996,0.0017
270,lira,24,class,5,2710,2711,0.0207,0.5714,0.4974,0.0897,0.0004
271,lira,24,class,6,2959,2959,0.0487,0.5520,0.5171,0.1173,0.0000
272,lira,24,class,7,3132,3133,0.0295,0.8333,0.5131,0.1050,0.0019
273,lira,24,class,8,2925,2926,0.0191,0.7500,0.5043,0.0950,0.0010
274,lira,24,class,9,2974,2975,0.0243,0.6667,0.5089,0.1049,0.0013
275,lira,25,Entire dataset,,29997,30003,0.0108,0.6837,0.4980,0.1004,0.0020
276,lira,25,class,0,2961,2962,0.0302,1.0000,0.4871,0.0932,0.0024
277,lira,25,class,1,3371,3371,0.0294,0.6667,0.4986,0.0923,0.0012
278,lira,25,class,2,2979,2979,0.0272,0.6154,0.5054,0.0910,0.0003
279,lira,25,class,3,3065,3066,0.0117,0.6111,0.5008,0.0930,0.0003
280,lira,25,class,4,2921,2921,0.0168,1.0000,0.4998,0.1034,0.0041
281,lira,25,class,5,2710,2711,0.0141,0.7500,0.5015,0.1030,0.0015
282,lira,25,class,6,2959,2959,0.0196,0.7500,0.4999,0.1031,0.0017
283,lira,25,class,7,3132,3133,0.0174,1.0000,0.4963,0.0990,0.0048
284,lira,25,class,8,2925,2926,0.0214,0.7500,0.4960,0.0971,0.0017
285,lira,25,class,9,2974,2975,0.0174,0.5027,0.4932,0.0958,0.0000
286,lira,26,Entire dataset,,29997,30003,0.0062,0.5556,0.5021,0.0985,0.0008
287,lira,26,class,0,2961,2962,0.0319,0.6471,0.5125,0.1081,0.0003
288,lira,26,class,1,3371,3371,0.0329,0.5359,0.5099,0.1059,0.0003
289,lira,26,class,2,2979,2979,0.0121,0.8571,0.5033,0.1091,0.0020
290,lira,26,class,3,3065,3066,0.0211,0.5417,0.4941,0.0953,0.0003
291,lira,26,class,4,2921,2921,0.0233,0.5316,0.4986,0.0917,0.0003
292,lira,26,class,5,2710,2711,0.0204,0.5714,0.5027,0.0996,0.0004
293,lira,26,class,6,2959,2959,0.0189,0.8000,0.5038,0.0923,0.0014
294,lira,26,class,7,3132,3133,0.0174,0.6316,0.5046,0.0955,0.0010
295,lira,26,class,8,2925,2926,0.0280,0.6429,0.4958,0.0872,0.0010
296,lira,26,class,9,2974,2975,0.0149,0.5533,0.4992,0.0985,0.0003
297,lira,27,Entire dataset,,29997,30003,0.0054,0.5538,0.5005,0.0960,0.0012
298,lira,27,class,0,2961,2962,0.0333,0.6250,0.4892,0.0915,0.0000
299,lira,27,class,1,3371,3371,0.0222,1.0000,0.5093,0.1038,0.0012
300,lira,27,class,2,2979,2979,0.0225,0.5306,0.4980,0.0886,0.0000
301,lira,27,class,3,3065,3066,0.0196,0.7273,0.5052,0.1152,0.0010
302,lira,27,class,4,2921,2921,0.0181,0.6923,0.5028,0.1007,0.0010
303,lira,27,class,5,2710,2711,0.0353,0.6667,0.4905,0.0904,0.0004
304,lira,27,class,6,2959,2959,0.0230,1.0000,0.5063,0.1068,0.0020
305,lira,27,class,7,3132,3133,0.0152,0.5965,0.4989,0.0945,0.0006
306,lira,27,class,8,2925,2926,0.0208,0.6000,0.5014,0.0800,0.0007
307,lira,27,class,9,2974,2975,0.0177,0.7143,0.5021,0.0891,0.0007
308,lira,28,Entire dataset,,29997,30003,0.0111,0.6939,0.5055,0.1016,0.0013
309,lira,28,class,0,2961,2962,0.0104,0.5098,0.4985,0.1010,0.0003
310,lira,28,class,1,3371,3371,0.0231,1.0000,0.5090,0.1056,0.0015
311,lira,28,class,2,2979,2979,0.0215,0.5600,0.5039,0.0970,0.0000
312,lira,28,class,3,3065,3066,0.0179,0.5714,0.5036,0.0985,0.0010
313,lira,28,class,4,2921,2921,0.0144,0.5372,0.4955,0.1010,0.0003
314,lira,28,class,5,2710,2711,0.0242,0.8571,0.5072,0.1100,0.0026
315,lira,28,class,6,2959,2959,0.0206,1.0000,0.5076,0.0980,0.0017
316,lira,28,class,7,3132,3133,0.0389,1.0000,0.5163,0.0996,0.0029
317,lira,28,class,8,2925,2926,0.0330,0.5366,0.5122,0.0988,0.0003
318,lira,28,class,9,2974,2975,0.0151,0.8000,0.5007,0.0938,0.0013
319,lira,29,Entire dataset,,29997,30003,0.0106,0.5581,0.5042,0.1009,0.0011
320,lira,29,class,0,2961,2962,0.0167,1.0000,0.5044,0.1077,0.0024
321,lira,29,class,1,3371,3371,0.0222,1.0000,0.4919,0.0964,0.0000
322,lira,29,class,2,2979,2979,0.0195,0.6000,0.4973,0.0866,0.0007
323,lira,29,class,3,3065,3066,0.0240,0.5209,0.5093,0.1031,0.0003
324,lira,29,class,4,2921,2921,0.0199,0.7059,0.5054,0.1106,0.0010
325,lira,29,class,5,2710,2711,0.0171,0.5130,0.4991,0.1022,0.0000
326,lira,29,class,6,2959,2959,0.0372,0.5385,0.5150,0.1139,0.0007
