,attack type,shadow model,slice feature,slice value,train size,test size,Attacker advantage,Positive predictive value,AUC,fpr@0.1,fpr@0.001
29,lira,2,class,6,2500,2500,0.4988,1.0000,0.8378,0.4928,0.0940
30,lira,2,class,7,2500,2500,0.4428,1.0000,0.8227,0.4956,0.1660
31,lira,2,class,8,2500,2500,0.3636,1.0000,0.7658,0.3792,0.0784
32,lira,2,class,9,2500,2500,0.4460,1.0000,0.8124,0.4420,0.1224
33,lira,3,Entire dataset,,25000,25000,0.5396,1.0000,0.8671,0.5718,0.1224
34,lira,3,class,0,2500,2500,0.4988,1.0000,0.8449,0.5280,0.1800
35,lira,3,class,1,2500,2500,0.3952,1.0000,0.7783,0.3776,0.0768
36,lira,3,class,2,2500,2500,0.6788,1.0000,0.9270,0.7224,0.2496
37,lira,3,class,3,2500,2500,0.7812,1.0000,0.9578,0.8520,0.1032
38,lira,3,class,4,2500,2500,0.5916,1.0000,0.8901,0.6324,0.1248
39,lira,3,class,5,2500,2500,0.7108,1.0000,0.9363,0.7588,0.1620
40,lira,3,class,6,2500,2500,0.4748,1.0000,0.8289,0.4880,0.0784
41,lira,3,class,7,2500,2500,0.4388,1.0000,0.8141,0.4752,0.1284
42,lira,3,class,8,2500,2500,0.3788,1.0000,0.7772,0.4040,0.0860
43,lira,3,class,9,2500,2500,0.4956,1.0000,0.8349,0.4876,0.0780
44,lira,4,Entire dataset,,25000,25000,0.5304,1.0000,0.8622,0.5603,0.1305
45,lira,4,class,0,2500,2500,0.4868,1.0000,0.8414,0.5184,0.1000
46,lira,4,class,1,2500,2500,0.3976,1.0000,0.7796,0.3856,0.0604
47,lira,4,class,2,2500,2500,0.6552,1.0000,0.9172,0.7072,0.2132
48,lira,4,class,3,2500,2500,0.7800,1.0000,0.9561,0.8404,0.1616
49,lira,4,class,4,2500,2500,0.6104,1.0000,0.8926,0.6388,0.1432
50,lira,4,class,5,2500,2500,0.6828,1.0000,0.9258,0.7220,0.1924
51,lira,4,class,6,2500,2500,0.4720,1.0000,0.8279,0.4824,0.0980
52,lira,4,class,7,2500,2500,0.4364,1.0000,0.8146,0.4684,0.1264
53,lira,4,class,8,2500,2500,0.3768,1.0000,0.7736,0.4036,0.0948
54,lira,4,class,9,2500,2500,0.4676,1.0000,0.8166,0.4360,0.1472
55,lira,5,Entire dataset,,25000,25000,0.5322,1.0000,0.8633,0.5661,0.1304
56,lira,5,class,0,2500,2500,0.4884,1.0000,0.8450,0.5228,0.1152
57,lira,5,class,1,2500,2500,0.3800,1.0000,0.7753,0.3948,0.0608
58,lira,5,class,2,2500,2500,0.6688,1.0000,0.9205,0.6896,0.2500
59,lira,5,class,3,2500,2500,0.7812,1.0000,0.9571,0.8576,0.1548
60,lira,5,class,4,2500,2500,0.6184,1.0000,0.8952,0.6288,0.0948
61,lira,5,class,5,2500,2500,0.6872,1.0000,0.9311,0.7516,0.1960
62,lira,5,class,6,2500,2500,0.4692,1.0000,0.8253,0.4956,0.0832
63,lira,5,class,7,2500,2500,0.4780,1.0000,0.8295,0.4852,0.1588
64,lira,5,class,8,2500,2500,0.3548,1.0000,0.7651,0.3896,0.0968
65,lira,5,class,9,2500,2500,0.4360,1.0000,0.8066,0.4448,0.1104
66,lira,6,Entire dataset,,25000,25000,0.5323,1.0000,0.8633,0.5610,0.1309
67,lira,6,class,0,2500,2500,0.4804,1.0000,0.8391,0.5076,0.1588
68,lira,6,class,1,2500,2500,0.3840,1.0000,0.7698,0.3624,0.1024
69,lira,6,class,2,2500,2500,0.6336,1.0000,0.9113,0.6932,0.1640
70,lira,6,class,3,2500,2500,0.7968,1.0000,0.9642,0.8832,0.2912
71,lira,6,class,4,2500,2500,0.6008,1.0000,0.8890,0.6032,0.1488
72,lira,6,class,5,2500,2500,0.7056,1.0000,0.9352,0.7560,0.1952
73,lira,6,class,6,2500,2500,0.4752,1.0000,0.8288,0.4996,0.1080
74,lira,6,class,7,2500,2500,0.4772,1.0000,0.8302,0.4788,0.1236
75,lira,6,class,8,2500,2500,0.3816,1.0000,0.7766,0.3844,0.0828
76,lira,6,class,9,2500,2500,0.4544,1.0000,0.8093,0.4404,0.0752
77,lira,7,Entire dataset,,25000,25000,0.5474,1.0000,0.8721,0.5832,0.1576
78,lira,7,class,0,2500,2500,0.5036,1.0000,0.8459,0.5164,0.1464
79,lira,7,class,1,2500,2500,0.4028,1.0000,0.7858,0.4040,0.1088
80,lira,7,class,2,2500,2500,0.6728,1.0000,0.9274,0.7428,0.1616
81,lira,7,class,3,2500,2500,0.8144,1.0000,0.9702,0.9020,0.2296
82,lira,7,class,4,2500,2500,0.6360,1.0000,0.9082,0.6692,0.2356
83,lira,7,class,5,2500,2500,0.7164,1.0000,0.9390,0.7560,0.2364
84,lira,7,class,6,2500,2500,0.4816,1.0000,0.8281,0.4704,0.1440
85,lira,7,class,7,2500,2500,0.4668,1.0000,0.8283,0.4992,0.1556
86,lira,7,class,8,2500,2500,0.3644,1.0000,0.7711,0.4120,0.0896
87,lira,7,class,9,2500,2500,0.4792,1.0000,0.8289,0.4768,0.1124
88,lira,8,Entire dataset,,25000,25000,0.5415,1.0000,0.8687,0.5764,0.1424
89,lira,8,class,0,2500,2500,0.4900,1.0000,0.8408,0.5176,0.1396
90,lira,8,class,1,2500,2500,0.4020,1.0000,0.7884,0.4104,0.0908
91,lira,8,class,2,2500,2500,0.6540,1.0000,0.9173,0.6972,0.2080
92,lira,8,class,3,2500,2500,0.8068,1.0000,0.9658,0.8912,0.2412
93,lira,8,class,4,2500,2500,0.6232,1.0000,0.9001,0.6352,0.1436
94,lira,8,class,5,2500,2500,0.7040,1.0000,0.9359,0.7476,0.2308
95,lira,8,class,6,2500,2500,0.4784,1.0000,0.8361,0.4940,0.1468
96,lira,8,class,7,2500,2500,0.4804,1.0000,0.8361,0.5148,0.1276
97,lira,8,class,8,2500,2500,0.3840,1.0000,0.7726,0.3892,0.0852
98,lira,8,class,9,2500,2500,0.4520,1.0000,0.8134,0.4516,0.0992
99,lira,9,Entire dataset,,25000,25000,0.5362,1.0000,0.8673,0.5778,0.1225
100,lira,9,class,0,2500,2500,0.4872,1.0000,0.8409,0.5192,0.1108
101,lira,9,class,1,2500,2500,0.4020,1.0000,0.7881,0.4192,0.1024
102,lira,9,class,2,2500,2500,0.6852,1.0000,0.9281,0.7292,0.1788
103,lira,9,class,3,2500,2500,0.7956,1.0000,0.9636,0.8716,0.3580
104,lira,9,class,4,2500,2500,0.6000,1.0000,0.8935,0.6400,0.1832
105,lira,9,class,5,2500,2500,0.6868,1.0000,0.9307,0.7448,0.1844
106,lira,9,class,6,2500,2500,0.4564,1.0000,0.8208,0.4980,0.1048
107,lira,9,class,7,2500,2500,0.4624,1.0000,0.8227,0.4836,0.0672
108,lira,9,class,8,2500,2500,0.3708,1.0000,0.7740,0.4040,0.1048
109,lira,9,class,9,2500,2500,0.4792,1.0000,0.8292,0.4788,0.0656
110,lira,10,Entire dataset,,25000,25000,0.5263,1.0000,0.8624,0.5652,0.1390
111,lira,10,class,0,2500,2500,0.4808,1.0000,0.8394,0.5152,0.1528
112,lira,10,class,1,2500,2500,0.3860,1.0000,0.7797,0.4016,0.0916
113,lira,10,class,2,2500,2500,0.6460,1.0000,0.9149,0.6816,0.1696
114,lira,10,class,3,2500,2500,0.7848,1.0000,0.9582,0.8640,0.2068
115,lira,10,class,4,2500,2500,0.6144,1.0000,0.8964,0.6392,0.1572
116,lira,10,class,5,2500,2500,0.6820,1.0000,0.9265,0.7228,0.1588
117,lira,10,class,6,2500,2500,0.4708,1.0000,0.8250,0.4832,0.1300
118,lira,10,class,7,2500,2500,0.4776,1.0000,0.8321,0.4856,0.1536
119,lira,10,class,8,2500,2500,0.3452,1.0000,0.7571,0.4020,0.0844
120,lira,10,class,9,2500,2500,0.4608,1.0000,0.8160,0.4564,0.1260
121,lira,11,Entire dataset,,25000,25000,0.5408,1.0000,0.8691,0.5820,0.1549
122,lira,11,class,0,2500,2500,0.4976,1.0000,0.8452,0.5388,0.1716
123,lira,11,class,1,2500,2500,0.3836,1.0000,0.7729,0.3804,0.0756
124,lira,11,class,2,2500,2500,0.6844,1.0000,0.9290,0.7284,0.1972
125,lira,11,class,3,2500,2500,0.7752,1.0000,0.9577,0.8560,0.2504
126,lira,11,class,4,2500,2500,0.6124,1.0000,0.9008,0.6536,0.1880
127,lira,11,class,5,2500,2500,0.7276,1.0000,0.9461,0.7996,0.2624
128,lira,11,class,6,2500,2500,0.4900,1.0000,0.8410,0.5088,0.1160
129,lira,11,class,7,2500,2500,0.4924,1.0000,0.8430,0.5212,0.1916
130,lira,11,class,8,2500,2500,0.3500,1.0000,0.7588,0.3980,0.0776
131,lira,11,class,9,2500,2500,0.4468,1.0000,0.8163,0.4680,0.0668
132,lira,12,Entire dataset,,25000,25000,0.5372,1.0000,0.8675,0.5794,0.1280
133,lira,12,class,0,2500,2500,0.4956,1.0000,0.8393,0.5032,0.0884
134,lira,12,class,1,2500,2500,0.3936,1.0000,0.7847,0.4104,0.0876
135,lira,12,class,2,2500,2500,0.6744,1.0000,0.9273,0.7368,0.1476
136,lira,12,class,3,2500,2500,0.7916,1.0000,0.9619,0.8784,0.2516
137,lira,12,class,4,2500,2500,0.6076,1.0000,0.8956,0.6368,0.1644
138,lira,12,class,5,2500,2500,0.6864,1.0000,0.9326,0.7548,0.2152
139,lira,12,class,6,2500,2500,0.4924,1.0000,0.8345,0.4944,0.0936
140,lira,12,class,7,2500,2500,0.4600,1.0000,0.8264,0.4892,0.1568
141,lira,12,class,8,2500,2500,0.3832,1.0000,0.7741,0.3932,0.0760
142,lira,12,class,9,2500,2500,0.4516,1.0000,0.8184,0.4764,0.1016
143,lira,13,Entire dataset,,25000,25000,0.5233,1.0000,0.8601,0.5639,0.1374
144,lira,13,class,0,2500,2500,0.4680,1.0000,0.8288,0.4920,0.1532
145,lira,13,class,1,2500,2500,0.3752,1.0000,0.7684,0.3740,0.1052
146,lira,13,class,2,2500,2500,0.6772,1.0000,0.9288,0.7372,0.2464
147,lira,13,class,3,2500,2500,0.7864,1.0000,0.9600,0.8784,0.2648
148,lira,13,class,4,2500,2500,0.6036,1.0000,0.8923,0.6276,0.1732
149,lira,13,class,5,2500,2500,0.6800,1.0000,0.9261,0.7400,0.1180
150,lira,13,class,6,2500,2500,0.4464,1.0000,0.8109,0.4532,0.0868
151,lira,13,class,7,2500,2500,0.4588,1.0000,0.8282,0.5088,0.1636
152,lira,13,class,8,2500,2500,0.3612,1.0000,0.7663,0.4048,0.0996
153,lira,13,class,9,2500,2500,0.4332,1.0000,0.8025,0.4432,0.0868
154,lira,14,Entire dataset,,25000,25000,0.5363,1.0000,0.8655,0.5692,0.1358
155,lira,14,class,0,2500,2500,0.4976,1.0000,0.8437,0.5132,0.1272
156,lira,14,class,1,2500,2500,0.4004,1.0000,0.7885,0.4264,0.0584
157,lira,14,class,2,2500,2500,0.6636,1.0000,0.9188,0.6944,0.2224
158,lira,14,class,3,2500,2500,0.7908,1.0000,0.9597,0.8652,0.1748
159,lira,14,class,4,2500,2500,0.6104,1.0000,0.8975,0.6444,0.1784
160,lira,14,class,5,2500,2500,0.6844,1.0000,0.9273,0.7344,0.1156
161,lira,14,class,6,2500,2500,0.4912,1.0000,0.8304,0.4908,0.1504
162,lira,14,class,7,2500,2500,0.4740,1.0000,0.8348,0.5028,0.1512
163,lira,14,class,8,2500,2500,0.3556,1.0000,0.7598,0.3728,0.0836
164,lira,14,class,9,2500,2500,0.4544,1.0000,0.8180,0.4504,0.0644
165,lira,15,Entire dataset,,25000,25000,0.5454,1.0000,0.8707,0.5792,0.1385
166,lira,15,class,0,2500,2500,0.5252,1.0000,0.8542,0.5260,0.1828
167,lira,15,class,1,2500,2500,0.3896,1.0000,0.7832,0.4160,0.0412
168,lira,15,class,2,2500,2500,0.6756,1.0000,0.9270,0.7288,0.2272
169,lira,15,class,3,2500,2500,0.7940,1.0000,0.9595,0.8656,0.2360
170,lira,15,class,4,2500,2500,0.6388,1.0000,0.9062,0.6540,0.1764
171,lira,15,class,5,2500,2500,0.7092,1.0000,0.9351,0.7596,0.1924
172,lira,15,class,6,2500,2500,0.4764,1.0000,0.8329,0.5036,0.0976
173,lira,15,class,7,2500,2500,0.4784,1.0000,0.8340,0.4920,0.1700
174,lira,15,class,8,2500,2500,0.3844,1.0000,0.7791,0.4020,0.0672
175,lira,15,class,9,2500,2500,0.4400,1.0000,0.8143,0.4672,0.0560
176,lira,16,Entire dataset,,25000,25000,0.5290,1.0000,0.8637,0.5636,0.1128
177,lira,16,class,0,2500,2500,0.4840,1.0000,0.8385,0.5168,0.1048
178,lira,16,class,1,2500,2500,0.3976,1.0000,0.7794,0.3868,0.0772
179,lira,16,class,2,2500,2500,0.6616,1.0000,0.9185,0.6928,0.1256
180,lira,16,class,3,2500,2500,0.7856,1.0000,0.9589,0.8552,0.2168
181,lira,16,class,4,2500,2500,0.6032,1.0000,0.8956,0.6152,0.1012
182,lira,16,class,5,2500,2500,0.6832,1.0000,0.9301,0.7440,0.1652
183,lira,16,class,6,2500,2500,0.4820,1.0000,0.8296,0.4908,0.0792
184,lira,16,class,7,2500,2500,0.4708,1.0000,0.8298,0.4952,0.1296
185,lira,16,class,8,2500,2500,0.3536,1.0000,0.7623,0.3900,0.0736
186,lira,16,class,9,2500,2500,0.4548,1.0000,0.8198,0.4684,0.1196
187,lira,17,Entire dataset,,25000,25000,0.5312,1.0000,0.8634,0.5643,0.1322
188,lira,17,class,0,2500,2500,0.4648,1.0000,0.8295,0.4876,0.1404
189,lira,17,class,1,2500,2500,0.3844,1.0000,0.7752,0.3720,0.0716
190,lira,17,class,2,2500,2500,0.6552,1.0000,0.9178,0.6972,0.2044
191,lira,17,class,3,2500,2500,0.7988,1.0000,0.9627,0.8756,0.1988
192,lira,17,class,4,2500,2500,0.6116,1.0000,0.8991,0.6528,0.1544
193,lira,17,class,5,2500,2500,0.6964,1.0000,0.9296,0.7272,0.1984
194,lira,17,class,6,2500,2500,0.4612,1.0000,0.8223,0.4816,0.0716
195,lira,17,class,7,2500,2500,0.4740,1.0000,0.8311,0.5072,0.1364
196,lira,17,class,8,2500,2500,0.3736,1.0000,0.7688,0.3984,0.0932
197,lira,17,class,9,2500,2500,0.4428,1.0000,0.8117,0.4520,0.1064
198,lira,18,Entire dataset,,25000,25000,0.5288,1.0000,0.8620,0.5610,0.1432
199,lira,18,class,0,2500,2500,0.5004,1.0000,0.8425,0.4904,0.1180
200,lira,18,class,1,2500,2500,0.3868,1.0000,0.7766,0.3996,0.1040
201,lira,18,class,2,2500,2500,0.6464,1.0000,0.9166,0.6864,0.2140
202,lira,18,class,3,2500,2500,0.7724,1.0000,0.9552,0.8528,0.2068
203,lira,18,class,4,2500,2500,0.6080,1.0000,0.8961,0.6340,0.1500
204,lira,18,class,5,2500,2500,0.6940,1.0000,0.9314,0.7332,0.2156
205,lira,18,class,6,2500,2500,0.4588,1.0000,0.8192,0.4704,0.1232
206,lira,18,class,7,2500,2500,0.4580,1.0000,0.8236,0.4908,0.1140
207,lira,18,class,8,2500,2500,0.3748,1.0000,0.7703,0.3908,0.1052
208,lira,18,class,9,2500,2500,0.4500,1.0000,0.8103,0.4536,0.0904
209,lira,19,Entire dataset,,25000,25000,0.5477,1.0000,0.8709,0.5773,0.1314
210,lira,19,class,0,2500,2500,0.5076,1.0000,0.8490,0.5236,0.1164
211,lira,19,class,1,2500,2500,0.3984,1.0000,0.7867,0.4124,0.1140
212,lira,19,class,2,2500,2500,0.6632,1.0000,0.9215,0.7044,0.1608
213,lira,19,class,3,2500,2500,0.8144,1.0000,0.9673,0.9020,0.1748
214,lira,19,class,4,2500,2500,0.6428,1.0000,0.9083,0.6576,0.1752
215,lira,19,class,5,2500,2500,0.7100,1.0000,0.9343,0.7464,0.2620
216,lira,19,class,6,2500,2500,0.4672,1.0000,0.8255,0.4888,0.1008
217,lira,19,class,7,2500,2500,0.4656,1.0000,0.8267,0.4824,0.1380
218,lira,19,class,8,2500,2500,0.3872,1.0000,0.7810,0.3964,0.1072
219,lira,19,class,9,2500,2500,0.4712,1.0000,0.8245,0.4724,0.0884
220,lira,20,Entire dataset,,25000,25000,0.5400,1.0000,0.8680,0.5734,0.1336
221,lira,20,class,0,2500,2500,0.4944,1.0000,0.8427,0.5168,0.1644
222,lira,20,class,1,2500,2500,0.3988,1.0000,0.7833,0.3940,0.0952
223,lira,20,class,2,2500,2500,0.6664,1.0000,0.9211,0.7020,0.1180
224,lira,20,class,3,2500,2500,0.8072,1.0000,0.9654,0.8892,0.2624
225,lira,20,class,4,2500,2500,0.6124,1.0000,0.9001,0.6632,0.1468
226,lira,20,class,5,2500,2500,0.7152,1.0000,0.9405,0.7904,0.2340
227,lira,20,class,6,2500,2500,0.4520,1.0000,0.8184,0.4756,0.1092
228,lira,20,class,7,2500,2500,0.4820,1.0000,0.8363,0.5124,0.1604
229,lira,20,class,8,2500,2500,0.3756,1.0000,0.7646,0.3736,0.0536
230,lira,20,class,9,2500,2500,0.4668,1.0000,0.8201,0.4404,0.0712
231,lira,21,Entire dataset,,25000,25000,0.5383,1.0000,0.8677,0.5750,0.1505
232,lira,21,class,0,2500,2500,0.4940,1.0000,0.8414,0.5108,0.1324
233,lira,21,class,1,2500,2500,0.3832,1.0000,0.7740,0.3996,0.0872
234,lira,21,class,2,2500,2500,0.6724,1.0000,0.9223,0.7124,0.2252
235,lira,21,class,3,2500,2500,0.8100,1.0000,0.9663,0.8964,0.2520
236,lira,21,class,4,2500,2500,0.6360,1.0000,0.9030,0.6472,0.1340
237,lira,21,class,5,2500,2500,0.6948,1.0000,0.9337,0.7432,0.2292
238,lira,21,class,6,2500,2500,0.4568,1.0000,0.8242,0.4948,0.1424
239,lira,21,class,7,2500,2500,0.4572,1.0000,0.8266,0.4952,0.1352
240,lira,21,class,8,2500,2500,0.3812,1.0000,0.7749,0.3916,0.1140
241,lira,21,class,9,2500,2500,0.4760,1.0000,0.8250,0.4680,0.0692
242,lira,22,Entire dataset,,25000,25000,0.5472,1.0000,0.8705,0.5796,0.1282
243,lira,22,class,0,2500,2500,0.5012,1.0000,0.8436,0.5116,0.1008
244,lira,22,class,1,2500,2500,0.4100,1.0000,0.7919,0.4108,0.0540
245,lira,22,class,2,2500,2500,0.6564,1.0000,0.9199,0.6968,0.2680
246,lira,22,class,3,2500,2500,0.7988,1.0000,0.9610,0.8672,0.1784
247,lira,22,class,4,2500,2500,0.6340,1.0000,0.9028,0.6400,0.1428
248,lira,22,class,5,2500,2500,0.7156,1.0000,0.9381,0.7836,0.1308
249,lira,22,class,6,2500,2500,0.4724,1.0000,0.8320,0.5116,0.1684
250,lira,22,class,7,2500,2500,0.4720,1.0000,0.8319,0.5076,0.1280
251,lira,22,class,8,2500,2500,0.3860,1.0000,0.7747,0.4016,0.0772
252,lira,22,class,9,2500,2500,0.4840,1.0000,0.8286,0.4880,0.1216
253,lira,23,Entire dataset,,25000,25000,0.5415,1.0000,0.8691,0.5797,0.1610
254,lira,23,class,0,2500,2500,0.4976,1.0000,0.8396,0.4928,0.1172
255,lira,23,class,1,2500,2500,0.3944,1.0000,0.7827,0.4020,0.0656
256,lira,23,class,2,2500,2500,0.6628,1.0000,0.9191,0.6960,0.2176
257,lira,23,class,3,2500,2500,0.7936,1.0000,0.9626,0.8908,0.2996
258,lira,23,class,4,2500,2500,0.6328,1.0000,0.9058,0.6536,0.2192
259,lira,23,class,5,2500,2500,0.6940,1.0000,0.9355,0.7572,0.2408
260,lira,23,class,6,2500,2500,0.4684,1.0000,0.8278,0.4884,0.1384
261,lira,23,class,7,2500,2500,0.4788,1.0000,0.8365,0.5296,0.1692
262,lira,23,class,8,2500,2500,0.3860,1.0000,0.7769,0.4092,0.0976
263,lira,23,class,9,2500,2500,0.4656,1.0000,0.8251,0.4824,0.0940
264,lira,24,Entire dataset,,25000,25000,0.5301,1.0000,0.8643,0.5714,0.1414
265,lira,24,class,0,2500,2500,0.4752,1.0000,0.8338,0.5096,0.1516
266,lira,24,class,1,2500,2500,0.3848,1.0000,0.7826,0.4048,0.0896
267,lira,24,class,2,2500,2500,0.6664,1.0000,0.9237,0.7112,0.2236
268,lira,24,class,3,2500,2500,0.7960,1.0000,0.9618,0.8692,0.1452
269,lira,24,class,4,2500,2500,0.6084,1.0000,0.8959,0.6344,0.1772
270,lira,24,class,5,2500,2500,0.6912,1.0000,0.9310,0.7488,0.2668
271,lira,24,class,6,2500,2500,0.4612,1.0000,0.8232,0.4944,0.1568
272,lira,24,class,7,2500,2500,0.4636,1.0000,0.8262,0.4904,0.1184
273,lira,24,class,8,2500,2500,0.3580,1.0000,0.7609,0.3748,0.1152
274,lira,24,class,9,2500,2500,0.4552,1.0000,0.8195,0.4900,0.0856
275,lira,25,Entire dataset,,25000,25000,0.5444,1.0000,0.8693,0.5792,0.1224
276,lira,25,class,0,2500,2500,0.4896,1.0000,0.8421,0.5336,0.1488
277,lira,25,class,1,2500,2500,0.4112,1.0000,0.7919,0.4328,0.0992
278,lira,25,class,2,2500,2500,0.6412,1.0000,0.9140,0.6848,0.2384
279,lira,25,class,3,2500,2500,0.8048,1.0000,0.9660,0.8984,0.3384
280,lira,25,class,4,2500,2500,0.6364,1.0000,0.9044,0.6460,0.0720
281,lira,25,class,5,2500,2500,0.7248,1.0000,0.9418,0.7804,0.2744
282,lira,25,class,6,2500,2500,0.4680,1.0000,0.8255,0.4968,0.0860
283,lira,25,class,7,2500,2500,0.4764,1.0000,0.8323,0.5048,0.1276
284,lira,25,class,8,2500,2500,0.3628,1.0000,0.7657,0.3856,0.0644
285,lira,25,class,9,2500,2500,0.4968,1.0000,0.8298,0.4564,0.0804
286,lira,26,Entire dataset,,25000,25000,0.5449,1.0000,0.8687,0.5737,0.1400
287,lira,26,class,0,2500,2500,0.5144,1.0000,0.8507,0.5376,0.1264
288,lira,26,class,1,2500,2500,0.4168,1.0000,0.7878,0.3844,0.0624
289,lira,26,class,2,2500,2500,0.6652,1.0000,0.9213,0.7188,0.1924
290,lira,26,class,3,2500,2500,0.7808,1.0000,0.9564,0.8368,0.2160
291,lira,26,class,4,2500,2500,0.6016,1.0000,0.8941,0.6220,0.1580
292,lira,26,class,5,2500,2500,0.7088,1.0000,0.9371,0.7568,0.3076
293,lira,26,class,6,2500,2500,0.4896,1.0000,0.8328,0.4932,0.0928
294,lira,26,class,7,2500,2500,0.4960,1.0000,0.8414,0.5216,0.1320
295,lira,26,class,8,2500,2500,0.3764,1.0000,0.7692,0.4020,0.0872
296,lira,26,class,9,2500,2500,0.4724,1.0000,0.8227,0.4712,0.0876
297,lira,27,Entire dataset,,25000,25000,0.5400,1.0000,0.8682,0.5743,0.1292
298,lira,27,class,0,2500,2500,0.5004,1.0000,0.8456,0.5260,0.1380
299,lira,27,class,1,2500,2500,0.4036,1.0000,0.7808,0.3980,0.0876
300,lira,27,class,2,2500,2500,0.6728,1.0000,0.9252,0.7308,0.1676
301,lira,27,class,3,2500,2500,0.7844,1.0000,0.9598,0.8564,0.1368
302,lira,27,class,4,2500,2500,0.6328,1.0000,0.9032,0.6476,0.0956
303,lira,27,class,5,2500,2500,0.6980,1.0000,0.9355,0.7568,0.2360
304,lira,27,class,6,2500,2500,0.4776,1.0000,0.8342,0.5112,0.1236
305,lira,27,class,7,2500,2500,0.4712,1.0000,0.8306,0.5004,0.0948
306,lira,27,class,8,2500,2500,0.3736,1.0000,0.7705,0.3936,0.0960
307,lira,27,class,9,2500,2500,0.4544,1.0000,0.8171,0.4380,0.0928
308,lira,28,Entire dataset,,25000,25000,0.5380,1.0000,0.8673,0.5714,0.1484
309,lira,28,class,0,2500,2500,0.4900,1.0000,0.8403,0.5004,0.1544
310,lira,28,class,1,2500,2500,0.3916,1.0000,0.7768,0.3972,0.0748
311,lira,28,class,2,2500,2500,0.6560,1.0000,0.9181,0.6872,0.1424
312,lira,28,class,3,2500,2500,0.7912,1.0000,0.9604,0.8652,0.2504
313,lira,28,class,4,2500,2500,0.6300,1.0000,0.9056,0.6664,0.1584
314,lira,28,class,5,2500,2500,0.7136,1.0000,0.9373,0.7604,0.2360
315,lira,28,class,6,2500,2500,0.4904,1.0000,0.8321,0.4812,0.1076
316,lira,28,class,7,2500,2500,0.4840,1.0000,0.8373,0.5128,0.1636
317,lira,28,class,8,2500,2500,0.3636,1.0000,0.7666,0.3860,0.0972
318,lira,28,class,9,2500,2500,0.4684,1.0000,0.8218,0.4656,0.0916
319,lira,29,Entire dataset,,25000,25000,0.5400,1.0000,0.8688,0.5741,0.1311
320,lira,29,class,0,2500,2500,0.4808,1.0000,0.8402,0.5164,0.1152
321,lira,29,class,1,2500,2500,0.4044,1.0000,0.7873,0.4140,0.0780
322,lira,29,class,2,2500,2500,0.6668,1.0000,0.9228,0.7156,0.2832
323,lira,29,class,3,2500,2500,0.8060,1.0000,0.9634,0.8792,0.1580
324,lira,29,class,4,2500,2500,0.6280,1.0000,0.9018,0.6464,0.1620
325,lira,29,class,5,2500,2500,0.7152,1.0000,0.9374,0.7616,0.1712
326,lira,29,class,6,2500,2500,0.4824,1.0000,0.8330,0.4932,0.1172
