,attack type,shadow model,slice feature,slice value,train size,test size,Attacker advantage,Positive predictive value,AUC,fpr@0.1,fpr@0.001
112,lira,10,class,1,3000,3000,0.0237,0.7143,0.4922,0.0790,0.0017
113,lira,10,class,2,3000,3000,0.0167,0.7333,0.5032,0.1037,0.0013
114,lira,10,class,3,3000,3000,0.0343,0.8571,0.5161,0.1133,0.0023
115,lira,10,class,4,3000,3000,0.0257,0.7143,0.4999,0.0903,0.0017
116,lira,10,class,5,3000,3000,0.0217,1.0000,0.5083,0.0940,0.0013
117,lira,10,class,6,3000,3000,0.0273,0.8000,0.5133,0.1040,0.0013
118,lira,10,class,7,3000,3000,0.0207,0.5191,0.5073,0.0990,0.0000
119,lira,10,class,8,3000,3000,0.0137,0.5915,0.5023,0.1107,0.0000
120,lira,10,class,9,3000,3000,0.0280,0.5273,0.4937,0.0903,0.0000
121,lira,11,Entire dataset,,30000,30000,0.0121,0.5588,0.5028,0.1003,0.0010
122,lira,11,class,0,3000,3000,0.0257,1.0000,0.5076,0.1097,0.0027
123,lira,11,class,1,3000,3000,0.0227,0.6667,0.4905,0.0963,0.0013
124,lira,11,class,2,3000,3000,0.0390,0.6667,0.4840,0.0870,0.0003
125,lira,11,class,3,3000,3000,0.0213,0.8000,0.4960,0.1027,0.0013
126,lira,11,class,4,3000,3000,0.0430,0.5593,0.5148,0.0990,0.0000
127,lira,11,class,5,3000,3000,0.0177,0.5714,0.4999,0.0987,0.0000
128,lira,11,class,6,3000,3000,0.0327,0.5700,0.5138,0.1103,0.0000
129,lira,11,class,7,3000,3000,0.0253,0.6875,0.5097,0.1087,0.0010
130,lira,11,class,8,3000,3000,0.0183,1.0000,0.5051,0.1000,0.0013
131,lira,11,class,9,3000,3000,0.0247,0.6250,0.5063,0.1010,0.0010
132,lira,12,Entire dataset,,30000,30000,0.0155,0.5965,0.5099,0.1027,0.0013
133,lira,12,class,0,3000,3000,0.0277,1.0000,0.5166,0.1083,0.0013
134,lira,12,class,1,3000,3000,0.0220,0.6667,0.5029,0.0953,0.0003
135,lira,12,class,2,3000,3000,0.0287,0.7273,0.5109,0.1080,0.0017
136,lira,12,class,3,3000,3000,0.0193,1.0000,0.5080,0.1060,0.0037
137,lira,12,class,4,3000,3000,0.0313,0.5257,0.5125,0.1050,0.0007
138,lira,12,class,5,3000,3000,0.0290,0.5714,0.5095,0.1053,0.0003
139,lira,12,class,6,3000,3000,0.0350,0.8333,0.5168,0.1017,0.0020
140,lira,12,class,7,3000,3000,0.0137,0.5244,0.4995,0.0997,0.0007
141,lira,12,class,8,3000,3000,0.0347,0.5714,0.5190,0.1033,0.0007
142,lira,12,class,9,3000,3000,0.0170,0.6250,0.5008,0.0983,0.0007
143,lira,13,Entire dataset,,30000,30000,0.0124,0.5394,0.5082,0.1081,0.0009
144,lira,13,class,0,3000,3000,0.0257,0.7857,0.5073,0.1183,0.0017
145,lira,13,class,1,3000,3000,0.0237,1.0000,0.4978,0.0970,0.0020
146,lira,13,class,2,3000,3000,0.0280,0.7143,0.5108,0.1053,0.0000
147,lira,13,class,3,3000,3000,0.0303,0.7143,0.5121,0.0950,0.0013
148,lira,13,class,4,3000,3000,0.0363,0.6667,0.5171,0.1227,0.0003
149,lira,13,class,5,3000,3000,0.0117,0.5073,0.4973,0.0913,0.0000
150,lira,13,class,6,3000,3000,0.0370,0.6471,0.5194,0.1193,0.0000
151,lira,13,class,7,3000,3000,0.0227,0.6667,0.5070,0.1013,0.0013
152,lira,13,class,8,3000,3000,0.0173,0.7500,0.4995,0.1080,0.0010
153,lira,13,class,9,3000,3000,0.0300,0.6923,0.5116,0.1090,0.0007
154,lira,14,Entire dataset,,30000,30000,0.0117,0.5670,0.5074,0.1045,0.0011
155,lira,14,class,0,3000,3000,0.0230,0.5522,0.5073,0.1013,0.0007
156,lira,14,class,1,3000,3000,0.0183,0.6667,0.4930,0.0973,0.0013
157,lira,14,class,2,3000,3000,0.0247,0.6053,0.5094,0.0930,0.0003
158,lira,14,class,3,3000,3000,0.0180,0.6667,0.5054,0.1057,0.0013
159,lira,14,class,4,3000,3000,0.0210,0.6667,0.5075,0.0890,0.0010
160,lira,14,class,5,3000,3000,0.0220,0.6000,0.5015,0.1013,0.0007
161,lira,14,class,6,3000,3000,0.0337,0.6667,0.5174,0.1153,0.0000
162,lira,14,class,7,3000,3000,0.0273,0.6250,0.5109,0.1090,0.0007
163,lira,14,class,8,3000,3000,0.0200,1.0000,0.5095,0.1047,0.0030
164,lira,14,class,9,3000,3000,0.0250,0.5882,0.5076,0.1037,0.0003
165,lira,15,Entire dataset,,30000,30000,0.0128,0.5955,0.5067,0.1050,0.0013
166,lira,15,class,0,3000,3000,0.0177,0.6102,0.5010,0.1027,0.0010
167,lira,15,class,1,3000,3000,0.0137,1.0000,0.4978,0.0993,0.0023
168,lira,15,class,2,3000,3000,0.0407,0.8000,0.5189,0.1147,0.0013
169,lira,15,class,3,3000,3000,0.0167,0.6471,0.5045,0.1030,0.0000
170,lira,15,class,4,3000,3000,0.0240,0.7692,0.5101,0.0987,0.0013
171,lira,15,class,5,3000,3000,0.0217,1.0000,0.4937,0.1003,0.0017
172,lira,15,class,6,3000,3000,0.0330,0.6383,0.5194,0.1147,0.0003
173,lira,15,class,7,3000,3000,0.0260,0.5657,0.5094,0.1013,0.0000
174,lira,15,class,8,3000,3000,0.0143,0.8000,0.5042,0.0933,0.0017
175,lira,15,class,9,3000,3000,0.0230,0.6667,0.5038,0.1053,0.0013
176,lira,16,Entire dataset,,30000,30000,0.0115,0.6143,0.5068,0.1055,0.0011
177,lira,16,class,0,3000,3000,0.0223,0.8750,0.4973,0.0950,0.0027
178,lira,16,class,1,3000,3000,0.0167,0.5745,0.5033,0.1017,0.0000
179,lira,16,class,2,3000,3000,0.0227,0.6667,0.4995,0.1073,0.0003
180,lira,16,class,3,3000,3000,0.0217,0.6250,0.5076,0.1063,0.0003
181,lira,16,class,4,3000,3000,0.0390,0.6333,0.5217,0.1153,0.0003
182,lira,16,class,5,3000,3000,0.0243,1.0000,0.5107,0.0990,0.0020
183,lira,16,class,6,3000,3000,0.0297,0.8000,0.5176,0.1140,0.0027
184,lira,16,class,7,3000,3000,0.0153,0.8889,0.5038,0.1067,0.0027
185,lira,16,class,8,3000,3000,0.0303,0.6923,0.4919,0.0910,0.0007
186,lira,16,class,9,3000,3000,0.0280,0.5586,0.5135,0.1013,0.0003
187,lira,17,Entire dataset,,30000,30000,0.0155,0.5934,0.5084,0.1081,0.0009
188,lira,17,class,0,3000,3000,0.0293,0.7188,0.5056,0.1177,0.0010
189,lira,17,class,1,3000,3000,0.0173,0.5341,0.4995,0.1130,0.0003
190,lira,17,class,2,3000,3000,0.0230,0.6176,0.5030,0.1093,0.0000
191,lira,17,class,3,3000,3000,0.0333,0.5906,0.5129,0.1060,0.0007
192,lira,17,class,4,3000,3000,0.0433,1.0000,0.5212,0.1167,0.0013
193,lira,17,class,5,3000,3000,0.0167,0.6500,0.4974,0.1017,0.0000
194,lira,17,class,6,3000,3000,0.0413,0.6087,0.5236,0.1120,0.0003
195,lira,17,class,7,3000,3000,0.0227,0.6000,0.5044,0.0913,0.0007
196,lira,17,class,8,3000,3000,0.0217,0.6852,0.4980,0.0987,0.0007
197,lira,17,class,9,3000,3000,0.0313,0.5825,0.5158,0.1163,0.0007
198,lira,18,Entire dataset,,30000,30000,0.0199,0.6417,0.5103,0.1067,0.0014
199,lira,18,class,0,3000,3000,0.0263,0.9333,0.5123,0.1083,0.0060
200,lira,18,class,1,3000,3000,0.0163,0.7143,0.4970,0.0940,0.0017
201,lira,18,class,2,3000,3000,0.0510,0.8333,0.5266,0.1147,0.0010
202,lira,18,class,3,3000,3000,0.0213,0.8000,0.4932,0.0937,0.0017
203,lira,18,class,4,3000,3000,0.0503,1.0000,0.5287,0.1250,0.0017
204,lira,18,class,5,3000,3000,0.0300,0.7143,0.5091,0.0950,0.0017
205,lira,18,class,6,3000,3000,0.0280,0.6333,0.5103,0.1163,0.0003
206,lira,18,class,7,3000,3000,0.0223,0.5152,0.4978,0.0913,0.0003
207,lira,18,class,8,3000,3000,0.0277,0.7667,0.5178,0.1123,0.0007
208,lira,18,class,9,3000,3000,0.0293,0.5556,0.5090,0.1103,0.0007
209,lira,19,Entire dataset,,30000,30000,0.0210,0.5912,0.5140,0.1074,0.0011
210,lira,19,class,0,3000,3000,0.0300,0.8571,0.5143,0.1007,0.0020
211,lira,19,class,1,3000,3000,0.0183,0.5714,0.4963,0.1083,0.0003
212,lira,19,class,2,3000,3000,0.0503,0.6667,0.5265,0.1143,0.0007
213,lira,19,class,3,3000,3000,0.0270,0.6667,0.5123,0.1040,0.0010
214,lira,19,class,4,3000,3000,0.0537,0.6667,0.5318,0.1197,0.0007
215,lira,19,class,5,3000,3000,0.0130,0.5577,0.5002,0.0993,0.0000
216,lira,19,class,6,3000,3000,0.0473,0.6667,0.5305,0.1183,0.0010
217,lira,19,class,7,3000,3000,0.0340,1.0000,0.5096,0.1150,0.0013
218,lira,19,class,8,3000,3000,0.0127,0.6667,0.5012,0.0937,0.0013
219,lira,19,class,9,3000,3000,0.0313,0.8571,0.5128,0.1017,0.0020
220,lira,20,Entire dataset,,30000,30000,0.0176,0.5371,0.5101,0.1076,0.0009
221,lira,20,class,0,3000,3000,0.0360,0.7778,0.5165,0.1097,0.0023
222,lira,20,class,1,3000,3000,0.0263,0.5714,0.4923,0.0890,0.0010
223,lira,20,class,2,3000,3000,0.0237,0.5089,0.5023,0.0977,0.0010
224,lira,20,class,3,3000,3000,0.0173,0.6154,0.5027,0.0913,0.0007
225,lira,20,class,4,3000,3000,0.0450,0.8750,0.5204,0.1170,0.0023
226,lira,20,class,5,3000,3000,0.0273,0.5880,0.5086,0.1137,0.0007
227,lira,20,class,6,3000,3000,0.0480,0.5652,0.5276,0.1187,0.0000
228,lira,20,class,7,3000,3000,0.0283,0.5909,0.5139,0.1123,0.0010
229,lira,20,class,8,3000,3000,0.0173,0.6667,0.5041,0.1100,0.0010
230,lira,20,class,9,3000,3000,0.0203,0.5279,0.5067,0.1037,0.0000
231,lira,21,Entire dataset,,30000,30000,0.0139,0.5862,0.5097,0.1068,0.0012
232,lira,21,class,0,3000,3000,0.0307,0.6000,0.5161,0.1097,0.0000
233,lira,21,class,1,3000,3000,0.0297,0.8000,0.4901,0.1013,0.0000
234,lira,21,class,2,3000,3000,0.0330,0.6923,0.5165,0.1150,0.0007
235,lira,21,class,3,3000,3000,0.0263,0.6667,0.5072,0.0990,0.0013
236,lira,21,class,4,3000,3000,0.0250,0.6071,0.5106,0.1107,0.0007
237,lira,21,class,5,3000,3000,0.0127,0.5738,0.5008,0.0937,0.0010
238,lira,21,class,6,3000,3000,0.0317,0.6207,0.5162,0.1220,0.0000
239,lira,21,class,7,3000,3000,0.0367,1.0000,0.5185,0.1177,0.0013
240,lira,21,class,8,3000,3000,0.0197,0.8182,0.5088,0.0990,0.0030
241,lira,21,class,9,3000,3000,0.0350,0.5385,0.5103,0.1010,0.0000
242,lira,22,Entire dataset,,30000,30000,0.0167,0.6061,0.5102,0.1043,0.0012
243,lira,22,class,0,3000,3000,0.0237,0.6000,0.5097,0.1030,0.0003
244,lira,22,class,1,3000,3000,0.0267,0.5763,0.5143,0.1050,0.0003
245,lira,22,class,2,3000,3000,0.0207,0.8889,0.5024,0.0930,0.0027
246,lira,22,class,3,3000,3000,0.0153,0.7500,0.5057,0.1087,0.0020
247,lira,22,class,4,3000,3000,0.0300,0.7333,0.5159,0.1187,0.0007
248,lira,22,class,5,3000,3000,0.0233,0.5714,0.5094,0.0993,0.0003
249,lira,22,class,6,3000,3000,0.0440,0.7000,0.5240,0.1183,0.0010
250,lira,22,class,7,3000,3000,0.0280,0.6154,0.5132,0.0993,0.0000
251,lira,22,class,8,3000,3000,0.0140,0.7500,0.4990,0.0987,0.0020
252,lira,22,class,9,3000,3000,0.0287,0.5155,0.5093,0.0977,0.0003
253,lira,23,Entire dataset,,30000,30000,0.0199,0.6429,0.5103,0.1098,0.0016
254,lira,23,class,0,3000,3000,0.0317,0.6154,0.5171,0.1120,0.0010
255,lira,23,class,1,3000,3000,0.0173,0.5714,0.5008,0.1003,0.0010
256,lira,23,class,2,3000,3000,0.0253,1.0000,0.5145,0.1073,0.0033
257,lira,23,class,3,3000,3000,0.0150,0.8333,0.5010,0.1117,0.0017
258,lira,23,class,4,3000,3000,0.0357,0.7059,0.5125,0.1060,0.0013
259,lira,23,class,5,3000,3000,0.0133,0.6471,0.5013,0.0997,0.0010
260,lira,23,class,6,3000,3000,0.0457,0.6667,0.5266,0.1240,0.0003
261,lira,23,class,7,3000,3000,0.0273,0.5210,0.5027,0.1017,0.0010
262,lira,23,class,8,3000,3000,0.0283,0.6562,0.5119,0.1157,0.0003
263,lira,23,class,9,3000,3000,0.0343,0.5390,0.5144,0.1017,0.0000
264,lira,24,Entire dataset,,30000,30000,0.0156,0.6531,0.5090,0.1049,0.0015
265,lira,24,class,0,3000,3000,0.0417,0.5729,0.5247,0.1223,0.0003
266,lira,24,class,1,3000,3000,0.0117,0.7500,0.4982,0.0910,0.0010
267,lira,24,class,2,3000,3000,0.0373,0.7059,0.5182,0.1130,0.0013
268,lira,24,class,3,3000,3000,0.0187,0.8333,0.5063,0.1017,0.0010
269,lira,24,class,4,3000,3000,0.0373,0.6667,0.5231,0.1180,0.0013
270,lira,24,class,5,3000,3000,0.0237,0.8333,0.5100,0.0953,0.0017
271,lira,24,class,6,3000,3000,0.0357,0.7368,0.5198,0.1193,0.0007
272,lira,24,class,7,3000,3000,0.0143,0.5398,0.4990,0.0967,0.0000
273,lira,24,class,8,3000,3000,0.0317,0.5333,0.4897,0.0913,0.0000
274,lira,24,class,9,3000,3000,0.0213,0.5652,0.4974,0.1027,0.0000
275,lira,25,Entire dataset,,30000,30000,0.0110,0.5588,0.5072,0.1048,0.0009
276,lira,25,class,0,3000,3000,0.0183,0.6083,0.5056,0.1020,0.0007
277,lira,25,class,1,3000,3000,0.0210,0.6400,0.5046,0.1033,0.0003
278,lira,25,class,2,3000,3000,0.0227,0.7097,0.5041,0.0973,0.0013
279,lira,25,class,3,3000,3000,0.0307,0.5587,0.5160,0.1113,0.0007
280,lira,25,class,4,3000,3000,0.0150,0.6316,0.5020,0.1060,0.0010
281,lira,25,class,5,3000,3000,0.0307,0.5153,0.5103,0.0970,0.0003
282,lira,25,class,6,3000,3000,0.0327,0.5600,0.5141,0.1127,0.0000
283,lira,25,class,7,3000,3000,0.0180,1.0000,0.4988,0.1023,0.0023
284,lira,25,class,8,3000,3000,0.0227,0.6800,0.5096,0.1083,0.0013
285,lira,25,class,9,3000,3000,0.0213,0.8000,0.5076,0.1060,0.0027
286,lira,26,Entire dataset,,30000,30000,0.0116,0.6078,0.5070,0.1075,0.0011
287,lira,26,class,0,3000,3000,0.0387,0.7500,0.5227,0.1240,0.0013
288,lira,26,class,1,3000,3000,0.0287,0.5833,0.5058,0.1010,0.0003
289,lira,26,class,2,3000,3000,0.0207,0.5459,0.5090,0.1007,0.0003
290,lira,26,class,3,3000,3000,0.0157,0.6875,0.5022,0.1050,0.0013
291,lira,26,class,4,3000,3000,0.0343,0.8333,0.5203,0.1113,0.0013
292,lira,26,class,5,3000,3000,0.0150,0.5262,0.5016,0.0983,0.0000
293,lira,26,class,6,3000,3000,0.0210,0.8000,0.5082,0.1153,0.0013
294,lira,26,class,7,3000,3000,0.0183,0.8000,0.4995,0.1013,0.0003
295,lira,26,class,8,3000,3000,0.0307,0.6667,0.4934,0.1020,0.0013
296,lira,26,class,9,3000,3000,0.0237,0.6667,0.5095,0.1167,0.0010
297,lira,27,Entire dataset,,30000,30000,0.0136,0.6078,0.5071,0.1000,0.0014
298,lira,27,class,0,3000,3000,0.0410,0.8000,0.5177,0.0903,0.0013
299,lira,27,class,1,3000,3000,0.0323,0.5152,0.4840,0.0940,0.0003
300,lira,27,class,2,3000,3000,0.0330,0.8000,0.5089,0.0940,0.0000
301,lira,27,class,3,3000,3000,0.0170,0.7143,0.4980,0.0953,0.0010
302,lira,27,class,4,3000,3000,0.0293,0.7308,0.5181,0.1140,0.0003
303,lira,27,class,5,3000,3000,0.0170,0.8750,0.4981,0.0833,0.0023
304,lira,27,class,6,3000,3000,0.0393,0.6333,0.5220,0.1187,0.0003
305,lira,27,class,7,3000,3000,0.0147,0.5902,0.5027,0.0957,0.0000
306,lira,27,class,8,3000,3000,0.0377,0.6923,0.5091,0.0893,0.0013
307,lira,27,class,9,3000,3000,0.0260,0.6078,0.5069,0.0960,0.0003
308,lira,28,Entire dataset,,30000,30000,0.0178,0.5965,0.5105,0.1071,0.0013
309,lira,28,class,0,3000,3000,0.0290,0.8333,0.5148,0.1117,0.0020
310,lira,28,class,1,3000,3000,0.0170,0.8000,0.5001,0.1010,0.0017
311,lira,28,class,2,3000,3000,0.0270,0.8333,0.5099,0.0980,0.0020
312,lira,28,class,3,3000,3000,0.0140,0.5369,0.5056,0.1110,0.0000
313,lira,28,class,4,3000,3000,0.0207,0.6800,0.5069,0.1080,0.0003
314,lira,28,class,5,3000,3000,0.0233,0.6250,0.5077,0.1090,0.0010
315,lira,28,class,6,3000,3000,0.0447,1.0000,0.5247,0.1113,0.0033
316,lira,28,class,7,3000,3000,0.0330,0.7143,0.5121,0.0997,0.0017
317,lira,28,class,8,3000,3000,0.0283,0.7857,0.5116,0.1080,0.0020
318,lira,28,class,9,3000,3000,0.0283,0.7500,0.5108,0.1077,0.0013
319,lira,29,Entire dataset,,30000,30000,0.0121,0.5812,0.5070,0.1049,0.0010
320,lira,29,class,0,3000,3000,0.0330,0.6170,0.5163,0.1050,0.0003
321,lira,29,class,1,3000,3000,0.0333,0.5046,0.4888,0.0973,0.0000
322,lira,29,class,2,3000,3000,0.0190,0.6667,0.5046,0.1023,0.0013
323,lira,29,class,3,3000,3000,0.0230,0.8000,0.4969,0.0947,0.0020
324,lira,29,class,4,3000,3000,0.0197,0.6923,0.5036,0.0970,0.0013
325,lira,29,class,5,3000,3000,0.0187,0.7500,0.5074,0.1120,0.0010
326,lira,29,class,6,3000,3000,0.0380,0.7143,0.5212,0.1147,0.0010
