,attack type,shadow model,slice feature,slice value,train size,test size,Attacker advantage,Positive predictive value,AUC,fpr@0.1,fpr@0.001
54,lira,4,class,9,2500,2500,0.0164,0.5294,0.4993,0.0860,0.0004
55,lira,5,Entire dataset,,25000,25000,0.0042,0.5430,0.5001,0.0988,0.0008
56,lira,5,class,0,2500,2500,0.0164,0.5345,0.4993,0.0928,0.0000
57,lira,5,class,1,2500,2500,0.0224,0.6250,0.4951,0.0900,0.0008
58,lira,5,class,2,2500,2500,0.0244,0.6000,0.5032,0.0892,0.0000
59,lira,5,class,3,2500,2500,0.0248,0.8333,0.4950,0.0940,0.0004
60,lira,5,class,4,2500,2500,0.0200,0.7143,0.5029,0.1064,0.0008
61,lira,5,class,5,2500,2500,0.0244,0.6667,0.4928,0.1044,0.0008
62,lira,5,class,6,2500,2500,0.0292,0.7000,0.5079,0.1092,0.0008
63,lira,5,class,7,2500,2500,0.0268,0.6190,0.4910,0.0968,0.0004
64,lira,5,class,8,2500,2500,0.0152,0.6667,0.4996,0.1076,0.0000
65,lira,5,class,9,2500,2500,0.0276,0.5890,0.5122,0.0976,0.0000
66,lira,6,Entire dataset,,25000,25000,0.0047,0.6071,0.5005,0.1032,0.0014
67,lira,6,class,0,2500,2500,0.0304,1.0000,0.5119,0.1056,0.0012
68,lira,6,class,1,2500,2500,0.0248,0.7500,0.4984,0.1152,0.0012
69,lira,6,class,2,2500,2500,0.0380,0.5862,0.4862,0.0892,0.0004
70,lira,6,class,3,2500,2500,0.0320,0.5565,0.5104,0.1084,0.0004
71,lira,6,class,4,2500,2500,0.0144,0.5183,0.4994,0.1020,0.0008
72,lira,6,class,5,2500,2500,0.0212,0.5769,0.5098,0.1060,0.0000
73,lira,6,class,6,2500,2500,0.0180,0.6163,0.4976,0.1112,0.0008
74,lira,6,class,7,2500,2500,0.0148,0.7500,0.5013,0.1036,0.0012
75,lira,6,class,8,2500,2500,0.0360,0.7500,0.4879,0.0848,0.0012
76,lira,6,class,9,2500,2500,0.0252,0.5175,0.5061,0.0872,0.0000
77,lira,7,Entire dataset,,25000,25000,0.0078,0.5500,0.5011,0.1024,0.0011
78,lira,7,class,0,2500,2500,0.0260,0.6667,0.4966,0.1028,0.0016
79,lira,7,class,1,2500,2500,0.0280,0.8571,0.5123,0.1036,0.0028
80,lira,7,class,2,2500,2500,0.0276,0.7500,0.4977,0.0920,0.0012
81,lira,7,class,3,2500,2500,0.0132,0.5172,0.5040,0.0960,0.0008
82,lira,7,class,4,2500,2500,0.0236,0.5714,0.4928,0.1148,0.0008
83,lira,7,class,5,2500,2500,0.0168,0.5909,0.5025,0.1012,0.0004
84,lira,7,class,6,2500,2500,0.0244,0.6522,0.4947,0.0952,0.0008
85,lira,7,class,7,2500,2500,0.0132,0.5632,0.5015,0.0960,0.0000
86,lira,7,class,8,2500,2500,0.0208,0.5556,0.5083,0.1068,0.0000
87,lira,7,class,9,2500,2500,0.0160,0.7500,0.5007,0.1016,0.0016
88,lira,8,Entire dataset,,25000,25000,0.0067,0.5243,0.5022,0.1008,0.0006
89,lira,8,class,0,2500,2500,0.0180,0.5556,0.5070,0.0968,0.0000
90,lira,8,class,1,2500,2500,0.0188,0.7500,0.5027,0.1056,0.0012
91,lira,8,class,2,2500,2500,0.0168,0.5081,0.4966,0.1016,0.0000
92,lira,8,class,3,2500,2500,0.0280,0.5882,0.5127,0.1060,0.0000
93,lira,8,class,4,2500,2500,0.0328,0.5769,0.4907,0.0972,0.0000
94,lira,8,class,5,2500,2500,0.0180,0.6667,0.5012,0.0908,0.0008
95,lira,8,class,6,2500,2500,0.0272,0.6364,0.5079,0.1192,0.0008
96,lira,8,class,7,2500,2500,0.0124,0.5882,0.5003,0.0988,0.0004
97,lira,8,class,8,2500,2500,0.0152,0.7500,0.5044,0.1080,0.0004
98,lira,8,class,9,2500,2500,0.0144,0.6515,0.4988,0.0932,0.0000
99,lira,9,Entire dataset,,25000,25000,0.0090,0.5909,0.4979,0.1012,0.0010
100,lira,9,class,0,2500,2500,0.0368,0.6111,0.5143,0.1096,0.0004
101,lira,9,class,1,2500,2500,0.0428,0.7143,0.4848,0.1024,0.0000
102,lira,9,class,2,2500,2500,0.0176,0.7500,0.4992,0.1012,0.0012
103,lira,9,class,3,2500,2500,0.0232,0.6000,0.5012,0.1068,0.0012
104,lira,9,class,4,2500,2500,0.0328,1.0000,0.4851,0.0968,0.0012
105,lira,9,class,5,2500,2500,0.0180,1.0000,0.4937,0.1008,0.0020
106,lira,9,class,6,2500,2500,0.0228,0.7500,0.5063,0.1084,0.0012
107,lira,9,class,7,2500,2500,0.0448,1.0000,0.4850,0.0960,0.0032
108,lira,9,class,8,2500,2500,0.0232,0.5556,0.5068,0.1052,0.0004
109,lira,9,class,9,2500,2500,0.0244,0.5333,0.5019,0.0924,0.0000
110,lira,10,Entire dataset,,25000,25000,0.0093,0.5677,0.4985,0.1007,0.0010
111,lira,10,class,0,2500,2500,0.0264,0.6667,0.4941,0.1020,0.0012
112,lira,10,class,1,2500,2500,0.0220,0.7500,0.5039,0.1168,0.0000
113,lira,10,class,2,2500,2500,0.0160,0.6000,0.5014,0.0924,0.0012
114,lira,10,class,3,2500,2500,0.0328,0.5562,0.5007,0.1208,0.0004
115,lira,10,class,4,2500,2500,0.0352,0.7500,0.4876,0.0980,0.0008
116,lira,10,class,5,2500,2500,0.0136,0.7500,0.4976,0.1016,0.0004
117,lira,10,class,6,2500,2500,0.0152,1.0000,0.5040,0.0972,0.0016
118,lira,10,class,7,2500,2500,0.0212,0.8571,0.5034,0.1052,0.0024
119,lira,10,class,8,2500,2500,0.0220,0.5351,0.4903,0.0972,0.0000
120,lira,10,class,9,2500,2500,0.0216,0.7500,0.5025,0.1036,0.0008
121,lira,11,Entire dataset,,25000,25000,0.0044,0.6190,0.4993,0.0999,0.0012
122,lira,11,class,0,2500,2500,0.0284,0.6250,0.5070,0.1092,0.0008
123,lira,11,class,1,2500,2500,0.0228,0.7500,0.4991,0.0852,0.0012
124,lira,11,class,2,2500,2500,0.0296,0.6000,0.5031,0.0852,0.0008
125,lira,11,class,3,2500,2500,0.0316,0.7143,0.5080,0.1072,0.0008
126,lira,11,class,4,2500,2500,0.0212,1.0000,0.5032,0.0932,0.0020
127,lira,11,class,5,2500,2500,0.0256,0.6667,0.4985,0.1104,0.0004
128,lira,11,class,6,2500,2500,0.0300,0.6000,0.4866,0.1004,0.0008
129,lira,11,class,7,2500,2500,0.0228,1.0000,0.4957,0.1008,0.0012
130,lira,11,class,8,2500,2500,0.0284,0.8000,0.4969,0.1060,0.0008
131,lira,11,class,9,2500,2500,0.0132,1.0000,0.4967,0.0932,0.0032
132,lira,12,Entire dataset,,25000,25000,0.0160,0.6957,0.5071,0.1003,0.0016
133,lira,12,class,0,2500,2500,0.0184,0.8750,0.5032,0.1048,0.0028
134,lira,12,class,1,2500,2500,0.0360,0.7500,0.5139,0.1188,0.0024
135,lira,12,class,2,2500,2500,0.0344,1.0000,0.5122,0.0992,0.0032
136,lira,12,class,3,2500,2500,0.0180,0.7500,0.5010,0.0940,0.0012
137,lira,12,class,4,2500,2500,0.0164,0.8571,0.4948,0.0908,0.0028
138,lira,12,class,5,2500,2500,0.0276,0.6667,0.5045,0.0940,0.0004
139,lira,12,class,6,2500,2500,0.0160,0.8000,0.5057,0.1076,0.0020
140,lira,12,class,7,2500,2500,0.0412,0.5443,0.5178,0.0952,0.0000
141,lira,12,class,8,2500,2500,0.0448,0.8750,0.5149,0.0944,0.0008
142,lira,12,class,9,2500,2500,0.0224,1.0000,0.5037,0.1028,0.0024
143,lira,13,Entire dataset,,25000,25000,0.0117,0.6500,0.4950,0.0966,0.0016
144,lira,13,class,0,2500,2500,0.0272,0.6429,0.4863,0.0852,0.0012
145,lira,13,class,1,2500,2500,0.0464,0.6000,0.4808,0.0984,0.0008
146,lira,13,class,2,2500,2500,0.0208,0.8000,0.4959,0.1064,0.0016
147,lira,13,class,3,2500,2500,0.0216,0.5072,0.4954,0.0964,0.0004
148,lira,13,class,4,2500,2500,0.0272,1.0000,0.5058,0.1076,0.0020
149,lira,13,class,5,2500,2500,0.0188,0.5196,0.4973,0.0896,0.0004
150,lira,13,class,6,2500,2500,0.0192,0.5180,0.4933,0.1004,0.0004
151,lira,13,class,7,2500,2500,0.0132,0.6000,0.4960,0.0952,0.0012
152,lira,13,class,8,2500,2500,0.0148,0.6400,0.5003,0.1012,0.0008
153,lira,13,class,9,2500,2500,0.0168,0.7273,0.5008,0.1016,0.0016
154,lira,14,Entire dataset,,25000,25000,0.0128,0.5084,0.5036,0.1008,0.0008
155,lira,14,class,0,2500,2500,0.0240,0.5179,0.5029,0.1040,0.0000
156,lira,14,class,1,2500,2500,0.0184,0.5667,0.4998,0.0936,0.0008
157,lira,14,class,2,2500,2500,0.0216,0.5510,0.5041,0.1012,0.0000
158,lira,14,class,3,2500,2500,0.0212,1.0000,0.5016,0.1000,0.0024
159,lira,14,class,4,2500,2500,0.0268,1.0000,0.5134,0.1124,0.0020
160,lira,14,class,5,2500,2500,0.0208,0.6250,0.5058,0.1052,0.0004
161,lira,14,class,6,2500,2500,0.0220,0.7143,0.5048,0.0980,0.0008
162,lira,14,class,7,2500,2500,0.0172,0.8000,0.4963,0.0908,0.0004
163,lira,14,class,8,2500,2500,0.0280,1.0000,0.5101,0.1068,0.0020
164,lira,14,class,9,2500,2500,0.0148,0.5556,0.4970,0.0944,0.0004
165,lira,15,Entire dataset,,25000,25000,0.0072,0.5240,0.4990,0.1004,0.0008
166,lira,15,class,0,2500,2500,0.0244,0.6250,0.5061,0.1052,0.0012
167,lira,15,class,1,2500,2500,0.0332,0.5714,0.4856,0.0856,0.0008
168,lira,15,class,2,2500,2500,0.0196,0.7500,0.4948,0.0968,0.0012
169,lira,15,class,3,2500,2500,0.0168,1.0000,0.5010,0.1128,0.0000
170,lira,15,class,4,2500,2500,0.0220,0.5385,0.4938,0.0968,0.0000
171,lira,15,class,5,2500,2500,0.0176,1.0000,0.5022,0.1124,0.0024
172,lira,15,class,6,2500,2500,0.0272,0.5897,0.5049,0.1088,0.0008
173,lira,15,class,7,2500,2500,0.0188,0.5115,0.5039,0.0940,0.0004
174,lira,15,class,8,2500,2500,0.0192,0.6667,0.5039,0.0972,0.0008
175,lira,15,class,9,2500,2500,0.0216,0.5526,0.4928,0.1008,0.0000
176,lira,16,Entire dataset,,25000,25000,0.0076,0.5071,0.5022,0.1004,0.0009
177,lira,16,class,0,2500,2500,0.0200,0.7500,0.5071,0.1004,0.0020
178,lira,16,class,1,2500,2500,0.0204,1.0000,0.5051,0.1072,0.0016
179,lira,16,class,2,2500,2500,0.0292,0.5070,0.4974,0.0796,0.0000
180,lira,16,class,3,2500,2500,0.0240,0.6667,0.5095,0.1068,0.0008
181,lira,16,class,4,2500,2500,0.0196,1.0000,0.4981,0.1016,0.0020
182,lira,16,class,5,2500,2500,0.0228,0.5581,0.4950,0.0904,0.0000
183,lira,16,class,6,2500,2500,0.0128,1.0000,0.5020,0.1000,0.0012
184,lira,16,class,7,2500,2500,0.0204,0.5515,0.5059,0.1016,0.0004
185,lira,16,class,8,2500,2500,0.0256,0.6667,0.4924,0.0924,0.0008
186,lira,16,class,9,2500,2500,0.0252,0.5556,0.5096,0.1112,0.0008
187,lira,17,Entire dataset,,25000,25000,0.0070,0.5144,0.4993,0.1009,0.0005
188,lira,17,class,0,2500,2500,0.0224,0.5246,0.4935,0.1040,0.0000
189,lira,17,class,1,2500,2500,0.0380,0.5050,0.4865,0.0848,0.0000
190,lira,17,class,2,2500,2500,0.0288,1.0000,0.5090,0.1052,0.0036
191,lira,17,class,3,2500,2500,0.0184,0.7500,0.5075,0.1000,0.0000
192,lira,17,class,4,2500,2500,0.0292,0.6667,0.5055,0.0944,0.0016
193,lira,17,class,5,2500,2500,0.0248,0.6000,0.4967,0.1016,0.0004
194,lira,17,class,6,2500,2500,0.0216,0.5067,0.4970,0.0956,0.0000
195,lira,17,class,7,2500,2500,0.0140,0.6316,0.4982,0.1024,0.0000
196,lira,17,class,8,2500,2500,0.0300,0.5647,0.5108,0.1252,0.0004
197,lira,17,class,9,2500,2500,0.0312,0.5061,0.4916,0.0920,0.0000
198,lira,18,Entire dataset,,25000,25000,0.0094,0.5677,0.5034,0.1064,0.0008
199,lira,18,class,0,2500,2500,0.0296,0.6000,0.5038,0.1112,0.0004
200,lira,18,class,1,2500,2500,0.0380,0.5333,0.4849,0.0932,0.0000
201,lira,18,class,2,2500,2500,0.0328,0.8333,0.5165,0.1164,0.0020
202,lira,18,class,3,2500,2500,0.0196,0.9091,0.4997,0.1120,0.0040
203,lira,18,class,4,2500,2500,0.0332,1.0000,0.5120,0.1160,0.0016
204,lira,18,class,5,2500,2500,0.0224,0.8333,0.5116,0.1044,0.0028
205,lira,18,class,6,2500,2500,0.0144,0.7500,0.4977,0.0952,0.0000
206,lira,18,class,7,2500,2500,0.0208,1.0000,0.4998,0.1016,0.0020
207,lira,18,class,8,2500,2500,0.0352,0.6000,0.5136,0.1020,0.0008
208,lira,18,class,9,2500,2500,0.0144,0.8571,0.4980,0.1040,0.0024
209,lira,19,Entire dataset,,25000,25000,0.0099,0.5913,0.5037,0.1096,0.0012
210,lira,19,class,0,2500,2500,0.0176,0.8000,0.5077,0.1132,0.0008
211,lira,19,class,1,2500,2500,0.0596,0.6774,0.5228,0.1428,0.0008
212,lira,19,class,2,2500,2500,0.0236,0.8000,0.4921,0.1064,0.0008
213,lira,19,class,3,2500,2500,0.0324,0.6000,0.5110,0.1024,0.0012
214,lira,19,class,4,2500,2500,0.0248,0.6429,0.4904,0.1028,0.0000
215,lira,19,class,5,2500,2500,0.0324,1.0000,0.5146,0.1100,0.0024
216,lira,19,class,6,2500,2500,0.0152,0.5032,0.4963,0.0920,0.0004
217,lira,19,class,7,2500,2500,0.0244,0.5523,0.4965,0.1072,0.0000
218,lira,19,class,8,2500,2500,0.0116,0.7273,0.5004,0.1032,0.0016
219,lira,19,class,9,2500,2500,0.0284,0.6364,0.5042,0.0844,0.0008
220,lira,20,Entire dataset,,25000,25000,0.0080,0.5495,0.4976,0.0998,0.0005
221,lira,20,class,0,2500,2500,0.0348,0.5619,0.5104,0.1004,0.0000
222,lira,20,class,1,2500,2500,0.0236,0.7143,0.5009,0.1056,0.0008
223,lira,20,class,2,2500,2500,0.0204,0.6667,0.5011,0.1068,0.0012
224,lira,20,class,3,2500,2500,0.0196,0.6667,0.4999,0.0960,0.0016
225,lira,20,class,4,2500,2500,0.0188,0.5146,0.5032,0.1012,0.0008
226,lira,20,class,5,2500,2500,0.0296,0.7273,0.4871,0.0980,0.0008
227,lira,20,class,6,2500,2500,0.0340,0.8182,0.4910,0.0900,0.0016
228,lira,20,class,7,2500,2500,0.0224,0.5182,0.5021,0.0928,0.0000
229,lira,20,class,8,2500,2500,0.0476,0.6970,0.4836,0.1020,0.0008
230,lira,20,class,9,2500,2500,0.0200,0.5198,0.4982,0.1048,0.0004
231,lira,21,Entire dataset,,25000,25000,0.0082,0.6522,0.5025,0.1064,0.0016
232,lira,21,class,0,2500,2500,0.0268,0.5310,0.5093,0.1080,0.0000
233,lira,21,class,1,2500,2500,0.0208,0.6667,0.5050,0.1048,0.0008
234,lira,21,class,2,2500,2500,0.0232,0.6667,0.5026,0.1016,0.0012
235,lira,21,class,3,2500,2500,0.0240,0.7143,0.4978,0.1116,0.0008
236,lira,21,class,4,2500,2500,0.0240,0.6250,0.4938,0.0912,0.0008
237,lira,21,class,5,2500,2500,0.0196,0.8182,0.5063,0.1056,0.0016
238,lira,21,class,6,2500,2500,0.0136,1.0000,0.4993,0.0968,0.0016
239,lira,21,class,7,2500,2500,0.0352,0.5512,0.5155,0.1168,0.0008
240,lira,21,class,8,2500,2500,0.0208,1.0000,0.4972,0.1108,0.0016
241,lira,21,class,9,2500,2500,0.0192,1.0000,0.4989,0.1096,0.0068
242,lira,22,Entire dataset,,25000,25000,0.0087,0.5044,0.5011,0.0995,0.0007
243,lira,22,class,0,2500,2500,0.0184,0.7000,0.4961,0.1060,0.0016
244,lira,22,class,1,2500,2500,0.0200,0.7500,0.5037,0.0944,0.0008
245,lira,22,class,2,2500,2500,0.0232,0.6364,0.5035,0.0948,0.0000
246,lira,22,class,3,2500,2500,0.0312,0.5455,0.5091,0.0980,0.0004
247,lira,22,class,4,2500,2500,0.0120,0.7500,0.5052,0.1092,0.0012
248,lira,22,class,5,2500,2500,0.0252,0.6000,0.5089,0.0984,0.0008
249,lira,22,class,6,2500,2500,0.0152,0.5049,0.4960,0.0952,0.0008
250,lira,22,class,7,2500,2500,0.0228,0.5250,0.4998,0.1004,0.0004
251,lira,22,class,8,2500,2500,0.0148,0.5469,0.4979,0.0908,0.0004
252,lira,22,class,9,2500,2500,0.0264,0.5526,0.4922,0.0960,0.0008
253,lira,23,Entire dataset,,25000,25000,0.0087,0.6136,0.5019,0.1004,0.0012
254,lira,23,class,0,2500,2500,0.0292,0.8571,0.5136,0.1136,0.0020
255,lira,23,class,1,2500,2500,0.0236,1.0000,0.5074,0.0992,0.0012
256,lira,23,class,2,2500,2500,0.0244,0.5303,0.4972,0.0980,0.0000
257,lira,23,class,3,2500,2500,0.0348,0.6667,0.5133,0.1068,0.0004
258,lira,23,class,4,2500,2500,0.0216,0.5455,0.5018,0.0992,0.0004
259,lira,23,class,5,2500,2500,0.0396,0.8333,0.5173,0.1088,0.0020
260,lira,23,class,6,2500,2500,0.0120,1.0000,0.4979,0.0948,0.0028
261,lira,23,class,7,2500,2500,0.0220,0.5714,0.4926,0.0944,0.0004
262,lira,23,class,8,2500,2500,0.0324,0.7143,0.4848,0.0888,0.0008
263,lira,23,class,9,2500,2500,0.0244,0.8750,0.4967,0.1140,0.0028
264,lira,24,Entire dataset,,25000,25000,0.0119,0.5914,0.5037,0.1058,0.0013
265,lira,24,class,0,2500,2500,0.0352,0.6319,0.5168,0.1096,0.0004
266,lira,24,class,1,2500,2500,0.0332,0.7000,0.4936,0.1016,0.0008
267,lira,24,class,2,2500,2500,0.0244,0.7500,0.5071,0.1136,0.0008
268,lira,24,class,3,2500,2500,0.0284,0.5882,0.5098,0.1092,0.0000
269,lira,24,class,4,2500,2500,0.0256,0.7273,0.5007,0.1220,0.0008
270,lira,24,class,5,2500,2500,0.0228,0.5366,0.5013,0.1148,0.0004
271,lira,24,class,6,2500,2500,0.0276,1.0000,0.5028,0.0976,0.0020
272,lira,24,class,7,2500,2500,0.0296,1.0000,0.5055,0.0996,0.0012
273,lira,24,class,8,2500,2500,0.0368,0.7500,0.5126,0.1172,0.0016
274,lira,24,class,9,2500,2500,0.0244,0.6667,0.4903,0.0912,0.0016
275,lira,25,Entire dataset,,25000,25000,0.0085,0.5873,0.5025,0.0981,0.0012
276,lira,25,class,0,2500,2500,0.0168,1.0000,0.4972,0.0968,0.0000
277,lira,25,class,1,2500,2500,0.0280,0.6667,0.5094,0.0948,0.0016
278,lira,25,class,2,2500,2500,0.0308,0.5615,0.5126,0.1072,0.0000
279,lira,25,class,3,2500,2500,0.0120,0.7500,0.4983,0.0960,0.0012
280,lira,25,class,4,2500,2500,0.0220,0.5833,0.5002,0.0936,0.0000
281,lira,25,class,5,2500,2500,0.0172,1.0000,0.4973,0.0932,0.0012
282,lira,25,class,6,2500,2500,0.0252,0.6667,0.5043,0.1020,0.0004
283,lira,25,class,7,2500,2500,0.0228,0.6364,0.5034,0.0972,0.0008
284,lira,25,class,8,2500,2500,0.0256,0.7222,0.5037,0.0956,0.0008
285,lira,25,class,9,2500,2500,0.0148,1.0000,0.4977,0.0936,0.0012
286,lira,26,Entire dataset,,25000,25000,0.0083,0.5139,0.5031,0.1054,0.0007
287,lira,26,class,0,2500,2500,0.0312,1.0000,0.5106,0.1080,0.0000
288,lira,26,class,1,2500,2500,0.0232,0.5405,0.5037,0.0980,0.0000
289,lira,26,class,2,2500,2500,0.0308,0.5468,0.5055,0.1088,0.0000
290,lira,26,class,3,2500,2500,0.0224,0.5024,0.4924,0.0932,0.0004
291,lira,26,class,4,2500,2500,0.0252,1.0000,0.5045,0.1124,0.0024
292,lira,26,class,5,2500,2500,0.0296,0.5828,0.5181,0.1112,0.0000
293,lira,26,class,6,2500,2500,0.0208,0.6207,0.4989,0.0984,0.0004
294,lira,26,class,7,2500,2500,0.0204,0.5741,0.4939,0.0956,0.0008
295,lira,26,class,8,2500,2500,0.0188,0.7000,0.4978,0.0968,0.0008
296,lira,26,class,9,2500,2500,0.0256,0.8750,0.5066,0.1072,0.0040
297,lira,27,Entire dataset,,25000,25000,0.0080,0.6579,0.5025,0.0975,0.0017
298,lira,27,class,0,2500,2500,0.0292,1.0000,0.5136,0.1088,0.0032
299,lira,27,class,1,2500,2500,0.0168,0.8182,0.5052,0.0968,0.0036
300,lira,27,class,2,2500,2500,0.0188,0.5500,0.5050,0.0932,0.0000
301,lira,27,class,3,2500,2500,0.0260,0.8000,0.5035,0.1208,0.0020
302,lira,27,class,4,2500,2500,0.0332,0.6250,0.4917,0.0980,0.0012
303,lira,27,class,5,2500,2500,0.0288,0.5037,0.4871,0.0820,0.0000
304,lira,27,class,6,2500,2500,0.0300,1.0000,0.5115,0.1104,0.0032
305,lira,27,class,7,2500,2500,0.0224,0.7000,0.4934,0.0888,0.0004
306,lira,27,class,8,2500,2500,0.0208,0.5484,0.5028,0.0888,0.0000
307,lira,27,class,9,2500,2500,0.0272,0.6667,0.5079,0.0884,0.0016
308,lira,28,Entire dataset,,25000,25000,0.0106,0.5529,0.4958,0.0994,0.0008
309,lira,28,class,0,2500,2500,0.0244,0.8000,0.5028,0.1048,0.0016
310,lira,28,class,1,2500,2500,0.0224,0.6000,0.4966,0.0964,0.0012
311,lira,28,class,2,2500,2500,0.0316,0.7500,0.4907,0.1040,0.0004
312,lira,28,class,3,2500,2500,0.0196,0.6154,0.5038,0.1140,0.0008
313,lira,28,class,4,2500,2500,0.0232,0.6000,0.4928,0.0880,0.0000
314,lira,28,class,5,2500,2500,0.0212,0.6667,0.4913,0.0920,0.0004
315,lira,28,class,6,2500,2500,0.0164,0.6667,0.5004,0.1096,0.0016
316,lira,28,class,7,2500,2500,0.0340,0.6452,0.4935,0.1088,0.0008
317,lira,28,class,8,2500,2500,0.0144,0.7500,0.4972,0.0944,0.0024
318,lira,28,class,9,2500,2500,0.0300,0.7500,0.4887,0.0876,0.0012
319,lira,29,Entire dataset,,25000,25000,0.0080,0.5490,0.5015,0.1031,0.0012
320,lira,29,class,0,2500,2500,0.0196,0.6667,0.4967,0.0952,0.0004
321,lira,29,class,1,2500,2500,0.0232,0.6140,0.5094,0.1040,0.0000
322,lira,29,class,2,2500,2500,0.0284,0.6512,0.4911,0.0988,0.0004
323,lira,29,class,3,2500,2500,0.0200,0.6250,0.5053,0.1044,0.0012
324,lira,29,class,4,2500,2500,0.0460,0.5339,0.4863,0.0964,0.0000
325,lira,29,class,5,2500,2500,0.0260,0.7500,0.4972,0.1028,0.0012
326,lira,29,class,6,2500,2500,0.0300,0.5833,0.4993,0.1044,0.0004
